id,Exited
165487,0.16779769788044413
165488,0.01903814189831762
165489,0.022392722796363285
165490,0.022723966493954712
165491,0.08881264281311138
165492,0.1462050988131459
165493,0.1384416962541347
165494,0.01961940314550514
165495,0.6307140791090721
165496,0.03593177257138056
165497,0.18715973363214036
165498,0.1304456936013977
165499,0.014772160181532532
165500,0.015517519982130567
165501,0.1437820405170058
165502,0.004894030937532905
165503,0.013175084185908698
165504,0.8636799799913332
165505,0.6796963875866936
165506,0.01135586513771701
165507,0.14366682909382147
165508,0.07586697707945834
165509,0.2942668362542971
165510,0.3027753552005023
165511,0.039262676330917706
165512,0.07302029791196447
165513,0.14708507178021238
165514,0.2903171178977628
165515,0.008420175958641878
165516,0.08279269493289537
165517,0.08702880974988556
165518,0.006921972915563362
165519,0.5024579436612026
165520,0.15972847652764177
165521,0.12428141349909834
165522,0.014476508179878491
165523,0.07702816419855704
165524,0.10460465757414024
165525,0.11546314666221873
165526,0.4247007298507391
165527,0.5102409962983631
165528,0.006208196098982486
165529,0.07865845515274854
165530,0.24265041709048027
165531,0.14402290060138007
165532,0.32254605724592156
165533,0.014027640417137248
165534,0.3903854644343468
165535,0.026017895188730367
165536,0.02750204828229316
165537,0.05232727441273655
165538,0.14739270246740546
165539,0.04167906940651274
165540,0.022856414196356742
165541,0.13597651059806318
165542,0.017270367021035574
165543,0.021585732411514114
165544,0.01440193927125657
165545,0.1751704365978363
165546,0.08401744580652366
165547,0.01865621866853144
165548,0.07223233456433578
165549,0.0759374817992689
165550,0.12028376392255752
165551,0.006639206731518634
165552,0.14299515855457928
165553,0.5874293320296805
165554,0.011384279834555089
165555,0.12559026924897504
165556,0.10863671028217566
165557,0.09827804715520397
165558,0.007248534029389483
165559,0.007493695601114335
165560,0.20283420432281338
165561,0.5833866505565264
165562,0.5433588252925536
165563,0.06341498017797871
165564,0.37834642618989534
165565,0.613343509100432
165566,0.029747444989081682
165567,0.7836729504217853
165568,0.06005731946782413
165569,0.1452124087928994
165570,0.03282453224147675
165571,0.011189381861618043
165572,0.5849397599371985
165573,0.05924764751699527
165574,0.055356344618552815
165575,0.139640637277793
165576,0.006311523603089549
165577,0.014021923103080659
165578,0.8735544662719525
165579,0.13999253694851183
165580,0.021286947397580285
165581,0.1706138364321539
165582,0.7034267050323109
165583,0.1956410808602132
165584,0.03419700494613387
165585,0.6610145941174047
165586,0.4035397813441307
165587,0.009131838954748997
165588,0.5240012444613017
165589,0.14146839905141861
165590,0.48359718919329736
165591,0.5031717618799865
165592,0.01140541381852433
165593,0.008236726400016988
165594,0.02415344432463299
165595,0.16664735746967496
165596,0.01778091868766535
165597,0.007295738860706008
165598,0.14391059574404405
165599,0.219429182423742
165600,0.008867477154120328
165601,0.019488042786636878
165602,0.041021191174660146
165603,0.6270985002475556
165604,0.013615855048563408
165605,0.022800814534041206
165606,0.1170291695006041
165607,0.418104801091624
165608,0.2304089866368807
165609,0.22753533684029198
165610,0.130155848008323
165611,0.06035613591481991
165612,0.016118986139628984
165613,0.4155292592143611
165614,0.3079284265076164
165615,0.4695492915871574
165616,0.04936663573190944
165617,0.12220358845184687
165618,0.5674556004345283
165619,0.8046500457576634
165620,0.12454825815134789
165621,0.02438590461971959
165622,0.031945478245734384
165623,0.007188006612458662
165624,0.02377218007072186
165625,0.4685193100885203
165626,0.0172716170824928
165627,0.05390245594480497
165628,0.010644718659746286
165629,0.7417552140500755
165630,0.12293153534937876
165631,0.01767634008970397
165632,0.07485142103459495
165633,0.025273498933148345
165634,0.004945835271207145
165635,0.09520352638901046
165636,0.0158600103345225
165637,0.056267721814321686
165638,0.042767993362816836
165639,0.06536724256664304
165640,0.5400498248569454
165641,0.02101025405993794
165642,0.01853093159903496
165643,0.20870852687029187
165644,0.006218918043260187
165645,0.0918841441653139
165646,0.009232742655865572
165647,0.011627649726964923
165648,0.73394207140602
165649,0.01196559232477263
165650,0.6821911011476633
165651,0.03674829677588014
165652,0.06877861856404953
165653,0.1380585558458638
165654,0.009847287377558894
165655,0.020347993377435886
165656,0.3597107302457379
165657,0.7132426877793323
165658,0.11095761337987324
165659,0.8777922815724822
165660,0.11541570620976974
165661,0.9548175578233957
165662,0.5524830372105584
165663,0.05916775786127617
165664,0.008745749616552194
165665,0.017845754580309053
165666,0.23790627892740446
165667,0.698935190148711
165668,0.025249586199588395
165669,0.4136362578008439
165670,0.008614971839790654
165671,0.012724406423094218
165672,0.06043689020878336
165673,0.9302006533458034
165674,0.46673133985866294
165675,0.09124125260487012
165676,0.3692213287586627
165677,0.09668645420358651
165678,0.24198491741617303
165679,0.011983724925529344
165680,0.010960920339683138
165681,0.15852057261821395
165682,0.006850075854671901
165683,0.06557430931451719
165684,0.11465465342184021
165685,0.03692581429793102
165686,0.02198564141218978
165687,0.07312770154960181
165688,0.7972008798591751
165689,0.03143955981739218
165690,0.19446318700633763
165691,0.004071936407687247
165692,0.45278070543203397
165693,0.012150714477355861
165694,0.013303590401819982
165695,0.009799022527530683
165696,0.17319171959402202
165697,0.01674262606729199
165698,0.06467524745346466
165699,0.08502636315574788
165700,0.08526654572864949
165701,0.5920726571559203
165702,0.055693842924934706
165703,0.3130204234367345
165704,0.008185362369530194
165705,0.029832990458638946
165706,0.1821202314244
165707,0.014778193355723591
165708,0.16033977270003089
165709,0.03385742169016355
165710,0.22867396016584693
165711,0.010002614228775453
165712,0.006015216066755617
165713,0.0648940024566426
165714,0.5292798593627528
165715,0.010247093737857009
165716,0.7355035658912481
165717,0.9541625898076227
165718,0.23157219713903512
165719,0.007074791730831435
165720,0.0719277885000311
165721,0.31470915697219065
165722,0.09885263418742879
165723,0.04077422371742219
165724,0.864326995016469
165725,0.011427671437123118
165726,0.6733051124653913
165727,0.05256730596083959
165728,0.036639070597440086
165729,0.6326555766011844
165730,0.029075582822464592
165731,0.1562018577086398
165732,0.35636479934246634
165733,0.03761642945606057
165734,0.033073142920714754
165735,0.010770550252709154
165736,0.15225139377146588
165737,0.7796832187359242
165738,0.02261942709690738
165739,0.474248607672161
165740,0.3732294612013305
165741,0.05293814489437817
165742,0.0947993701258481
165743,0.0735881956003623
165744,0.02225761560059558
165745,0.20346845121658014
165746,0.5713385641587395
165747,0.006019081227003154
165748,0.6801975863005034
165749,0.17008808850446863
165750,0.03913166232016392
165751,0.26601442035162626
165752,0.02634990337990168
165753,0.196592929028016
165754,0.18188045180444662
165755,0.050634921871242564
165756,0.3927852127483513
165757,0.024573301780402058
165758,0.09894951451130758
165759,0.18794254483382594
165760,0.16423625120095023
165761,0.839233563069965
165762,0.8564254004007201
165763,0.20366624156883315
165764,0.0523998896921839
165765,0.5213086209704995
165766,0.029507750504744735
165767,0.08264866096719067
165768,0.2548450197556312
165769,0.0881662240078056
165770,0.23621344800337668
165771,0.15265107434484793
165772,0.08534612313363367
165773,0.02463229659099128
165774,0.0208090352194691
165775,0.01843219181155962
165776,0.12837939482771862
165777,0.14438714097804653
165778,0.04840128581649141
165779,0.09856560256683312
165780,0.7830780510062509
165781,0.3114505389681495
165782,0.03939188268542382
165783,0.8972099145940573
165784,0.882439848107264
165785,0.17639451752124002
165786,0.060680672801960885
165787,0.010282398981181504
165788,0.1217070546848778
165789,0.17337472729943107
165790,0.7459927783704072
165791,0.014528788128056387
165792,0.047642844253647815
165793,0.06443840398035094
165794,0.018736951119815718
165795,0.15102245221514166
165796,0.07279125824811745
165797,0.018780925661942657
165798,0.11352288898022499
165799,0.10388690512083626
165800,0.09730783472672158
165801,0.5520861364697955
165802,0.012618259940249905
165803,0.07964562556895009
165804,0.27975392158219314
165805,0.9605217901027812
165806,0.005924393368531721
165807,0.004117726157673942
165808,0.9003163906964586
165809,0.08793276398914758
165810,0.09189644075573207
165811,0.02016884101932296
165812,0.9360683948718892
165813,0.3929992605480485
165814,0.039787670038927504
165815,0.013456194000084437
165816,0.032427003561606015
165817,0.013255473535275307
165818,0.28276042712552213
165819,0.9573715122353325
165820,0.13110523027564602
165821,0.3292112877015502
165822,0.0351472172004652
165823,0.004536235294607051
165824,0.12185476549213141
165825,0.08529152792251517
165826,0.061064278567385284
165827,0.8935531092258872
165828,0.00395404940636129
165829,0.27014915141427304
165830,0.3018749121386445
165831,0.07366423474529481
165832,0.016653956396177207
165833,0.014969990491835642
165834,0.06926808780027446
165835,0.11220250455439074
165836,0.01639474199885447
165837,0.06828134970648424
165838,0.016659803156936402
165839,0.07709882010562263
165840,0.1452721534452028
165841,0.018859360459011393
165842,0.04439197422202886
165843,0.08549966398461373
165844,0.06538063153067056
165845,0.1387775403420304
165846,0.023481933994173535
165847,0.005784003982569398
165848,0.026000918514366294
165849,0.5020011827266181
165850,0.06176680481938401
165851,0.04789394886145527
165852,0.35934043413702454
165853,0.011743308217690105
165854,0.10571098395941046
165855,0.05762252833781285
165856,0.014571156987503268
165857,0.14359055526247844
165858,0.0423625371735854
165859,0.005797880266605155
165860,0.005330123954509202
165861,0.1428668005789464
165862,0.005429266897995138
165863,0.014000094551139153
165864,0.04230080622852017
165865,0.17427520083400644
165866,0.03902903160802139
165867,0.5340914916751489
165868,0.037986618959074445
165869,0.011376191099521543
165870,0.8129993110401722
165871,0.4721439169729734
165872,0.1983269208094866
165873,0.013964515276210215
165874,0.01776924484690287
165875,0.7424112793123537
165876,0.34050839527505244
165877,0.301012913878419
165878,0.030565764007247476
165879,0.008084333540544206
165880,0.2566086476677489
165881,0.965844645967299
165882,0.41956929561479384
165883,0.009713902452368544
165884,0.7418565666959139
165885,0.4968884550355747
165886,0.004535894915967876
165887,0.7569955897293565
165888,0.8026799871506216
165889,0.014226503362358884
165890,0.3281493404516136
165891,0.08113493733337528
165892,0.04512483720481632
165893,0.6371560291773002
165894,0.12444279460836125
165895,0.027150803596489633
165896,0.745141612071199
165897,0.04498436955252885
165898,0.013986395055557495
165899,0.1401336588135948
165900,0.014660910465273479
165901,0.07880762191213415
165902,0.11625470583462957
165903,0.10012950233075452
165904,0.011355347045846785
165905,0.16410844952330414
165906,0.07902519020951783
165907,0.06485701748829144
165908,0.1900778910770401
165909,0.04697870469126756
165910,0.19862564278589628
165911,0.025322145706642332
165912,0.3195579805833302
165913,0.06728467978313624
165914,0.30549342604106355
165915,0.11764774113836675
165916,0.21168187375124192
165917,0.04048711465556229
165918,0.35069462180584837
165919,0.0208785142467916
165920,0.9830891813055715
165921,0.03129942010033088
165922,0.04637482124301648
165923,0.8117094712236891
165924,0.03207625390669855
165925,0.146184218443887
165926,0.12273382588655632
165927,0.015199284313725995
165928,0.2888466066115202
165929,0.042177780323635845
165930,0.874759521052384
165931,0.09533707711415282
165932,0.7834398255877343
165933,0.08794424427238093
165934,0.06278141805030113
165935,0.033249921528404676
165936,0.0845791984301018
165937,0.0197275104501865
165938,0.7489617493635686
165939,0.46507186676484696
165940,0.8965410470654765
165941,0.04758370961458633
165942,0.0051591592541654135
165943,0.41710816923217564
165944,0.29071590445787393
165945,0.09325794166208067
165946,0.5665653903021038
165947,0.007790224875618222
165948,0.010206955615105696
165949,0.02521609903647156
165950,0.14653730452704902
165951,0.2511283219370933
165952,0.3399905656026922
165953,0.0588163805924867
165954,0.8488672516156968
165955,0.08051860091562002
165956,0.7356030348275261
165957,0.012284064984386186
165958,0.0131923381416721
165959,0.031108514851232505
165960,0.01806947646936055
165961,0.05101805436139207
165962,0.9761077401088166
165963,0.5819699261208262
165964,0.00697372540222494
165965,0.005173753645382728
165966,0.8778795816726359
165967,0.009360917703591855
165968,0.9329537648053938
165969,0.1766867193221487
165970,0.3111771535171624
165971,0.8939877156720989
165972,0.5156356928907171
165973,0.11930197785505008
165974,0.07014493569611316
165975,0.7119797341492204
165976,0.027406258332061603
165977,0.016334357336837458
165978,0.5179590134453135
165979,0.2622032379314975
165980,0.015967453789943336
165981,0.10287968901493229
165982,0.0986847010541124
165983,0.04090285339427012
165984,0.16694811016380784
165985,0.052002090340099706
165986,0.048067509450807976
165987,0.08950051753365741
165988,0.4026329713683075
165989,0.04962656916326735
165990,0.06104459203741812
165991,0.7145128695414925
165992,0.07598910784355414
165993,0.09869518324806417
165994,0.08792016514758963
165995,0.1160834265594113
165996,0.13482360424614198
165997,0.5984090258873246
165998,0.0536531149569732
165999,0.030115783958593646
166000,0.07615613321912963
166001,0.042337673788432444
166002,0.057214424253867434
166003,0.028185415060209284
166004,0.018966094974965944
166005,0.05920352817681132
166006,0.08005663474994845
166007,0.026319115041765352
166008,0.007238343968162808
166009,0.5278033408374959
166010,0.9442544894985834
166011,0.03636013564788118
166012,0.008511242239615508
166013,0.12456814473190708
166014,0.1253225062797812
166015,0.06327043506771755
166016,0.4809983044814223
166017,0.03988417972108605
166018,0.15275107290063078
166019,0.019068694673249842
166020,0.007675323268408414
166021,0.07111906489171028
166022,0.03188311291325025
166023,0.00947292348249675
166024,0.42454411548479204
166025,0.06176822409852083
166026,0.03942743267407811
166027,0.009954587744285504
166028,0.9305366521032613
166029,0.05432360404165452
166030,0.00671402857481932
166031,0.2953305267706033
166032,0.13641476585673268
166033,0.03769604133827075
166034,0.016732138422998723
166035,0.6618849567236088
166036,0.8964741902054354
166037,0.3462878466862325
166038,0.012440774015907567
166039,0.012767087231952655
166040,0.8919333665583262
166041,0.01722411087386364
166042,0.012614965486631987
166043,0.10734569891099015
166044,0.03397549127586265
166045,0.06156011248766195
166046,0.44970186816934393
166047,0.02072886982132009
166048,0.04755148358683157
166049,0.21022100592208748
166050,0.403344016515398
166051,0.024510812294111423
166052,0.4109849011249363
166053,0.47129950722723807
166054,0.029332057524141187
166055,0.8603177660690555
166056,0.039537544769027655
166057,0.006890250138272514
166058,0.7711277389009599
166059,0.9717688711050008
166060,0.2229517731428683
166061,0.37706022769911085
166062,0.4063462248555383
166063,0.8836997815518499
166064,0.023947709215735715
166065,0.24911993053284864
166066,0.010531215164985513
166067,0.35253500119414954
166068,0.139323023838318
166069,0.19687064112871874
166070,0.8374217105334398
166071,0.003433395931913093
166072,0.13644799378710357
166073,0.18994688065584484
166074,0.34483336776994494
166075,0.18162055671279345
166076,0.20198276358552533
166077,0.03096801825301374
166078,0.4370864891237324
166079,0.1342304566007852
166080,0.2569723007235295
166081,0.06350588425348351
166082,0.15617101331516844
166083,0.23684081691792605
166084,0.07243357978550943
166085,0.10461686337582929
166086,0.0706248259361406
166087,0.09352231763918763
166088,0.17567878666734246
166089,0.03188639239802999
166090,0.21441285748849723
166091,0.1993844267731303
166092,0.9313727890010586
166093,0.6308387224846387
166094,0.9282182563966073
166095,0.009219992497365945
166096,0.23861776264177054
166097,0.026802197832965797
166098,0.27985130226424126
166099,0.6146147566035227
166100,0.07696306375137277
166101,0.02004160702130607
166102,0.017359406803401076
166103,0.013712744419438375
166104,0.14871423075583376
166105,0.0645900043358391
166106,0.7059535699304856
166107,0.21968468427772384
166108,0.8279110697344431
166109,0.17686718124136763
166110,0.06893130557686092
166111,0.012592558261771586
166112,0.027129939192755352
166113,0.1299040673797694
166114,0.18338302258198905
166115,0.06187010020134091
166116,0.16277458645977147
166117,0.02657832349488143
166118,0.037788987016837194
166119,0.005809595541111028
166120,0.010970050793525244
166121,0.028036879572342514
166122,0.043657887428877114
166123,0.003711468194989918
166124,0.013732623782494699
166125,0.22424486532589213
166126,0.06666962914430585
166127,0.026016658744833738
166128,0.014825969910375686
166129,0.9330895005323987
166130,0.5753743112976286
166131,0.22461084202765144
166132,0.1017899768551806
166133,0.05439472225134222
166134,0.18165798340184097
166135,0.43765877476834386
166136,0.014304639863296909
166137,0.5032921034581324
166138,0.0641510374176067
166139,0.10240816482565342
166140,0.4652638068760166
166141,0.008773289848612446
166142,0.017189106989392744
166143,0.30128535556341696
166144,0.3158895582916511
166145,0.009660084602082291
166146,0.02372172245150191
166147,0.4620748391151854
166148,0.20866882828746752
166149,0.008344212145621121
166150,0.05745493309893623
166151,0.4939627284280519
166152,0.06215066601945753
166153,0.0808438590080405
166154,0.019930137402049367
166155,0.3393314790250299
166156,0.025695377080631476
166157,0.20524274324991057
166158,0.16487318149345329
166159,0.5002133593327331
166160,0.014139699885183224
166161,0.031763628300522435
166162,0.5242794061922095
166163,0.0051442827359260935
166164,0.12591158962125668
166165,0.07977058534918893
166166,0.019941859089634067
166167,0.0378421079153413
166168,0.3254075991488021
166169,0.0343958838787517
166170,0.5738266778013605
166171,0.017357099565899103
166172,0.5112504215752076
166173,0.18050820997533487
166174,0.049821399712316077
166175,0.025563245399520075
166176,0.004938277688985886
166177,0.45515744381398543
166178,0.17858059326828882
166179,0.047316719567054466
166180,0.03251714056854515
166181,0.0695689277789035
166182,0.45136184275052693
166183,0.871585991794746
166184,0.043973777741379325
166185,0.014814750668134858
166186,0.09089725299597691
166187,0.336755955275789
166188,0.33164434322411845
166189,0.02820347232450406
166190,0.03726271097111707
166191,0.3565858367770871
166192,0.2551601397163055
166193,0.18928029747018713
166194,0.0952378412160289
166195,0.5242294400313083
166196,0.20524715566223256
166197,0.7485310473472078
166198,0.09792797449429061
166199,0.030478518894809712
166200,0.048372720556217434
166201,0.734440124331911
