id,fake,real
TEST_00052,1.0676487818273017e-06,0.999998927116394
TEST_00053,0.0014358274638652802,0.9987264275550842
TEST_00054,1.432154750347081e-08,1.0
TEST_00055,0.00011326277308398858,0.9998807907104492
TEST_00056,3.369423609480421e-13,1.0
TEST_00057,2.4578892367003947e-16,1.0
TEST_00058,0.042297136038541794,0.9586952924728394
TEST_00059,0.07552174478769302,0.9333556890487671
TEST_00060,4.2453979107138703e-14,1.0
TEST_00061,9.17520399934535e-12,1.0
TEST_00062,1.4553433328248766e-12,1.0
TEST_00063,1.0152908203053812e-07,0.9999998807907104
TEST_00064,1.015160394982062e-12,1.0
TEST_00065,3.714138371857523e-12,1.0
TEST_00066,7.91279798710012e-15,1.0
TEST_00067,3.7208820913292584e-08,1.0
TEST_00068,0.0025726414751261473,0.9974573254585266
TEST_00069,0.2943572700023651,0.7108698487281799
TEST_00070,0.00016948668053373694,0.9998272061347961
TEST_00071,1.4587137053823085e-09,1.0
TEST_00072,1.936154361836806e-11,1.0
TEST_00073,9.507662770958086e-15,1.0
TEST_00074,2.0628843078185355e-09,1.0
TEST_00075,5.3922608565792896e-12,1.0
TEST_00076,0.5378496050834656,0.47531023621559143
TEST_00077,3.243841759331505e-14,1.0
TEST_00078,2.5404235200300467e-23,1.0
TEST_00079,4.763415563502349e-05,0.9999464750289917
TEST_00080,9.66649937178543e-13,1.0
TEST_00081,0.00044443478691391647,0.9995574355125427
TEST_00082,1.7967989631426963e-14,1.0
TEST_00083,1.0330346412956715e-05,0.9999910593032837
TEST_00084,0.999213457107544,0.0009258324862457812
TEST_00085,7.242135764782415e-14,1.0
TEST_00086,1.4090783224673942e-06,0.9999986886978149
TEST_00087,0.5419219136238098,0.4562768042087555
TEST_00088,1.5197565428337612e-12,1.0
TEST_00089,1.1206831361347536e-13,1.0
TEST_00090,3.1043712045430993e-10,1.0
TEST_00091,3.652333990800116e-11,1.0
TEST_00092,0.003246983280405402,0.9965004920959473
TEST_00093,1.7301134747071956e-08,1.0
TEST_00094,8.075989529898742e-12,1.0
TEST_00095,6.1185157392174e-05,0.9999372959136963
TEST_00096,1.0652582460579652e-07,0.9999998807907104
TEST_00097,4.071210382705637e-11,1.0
TEST_00098,6.096866400184808e-06,0.9999943971633911
TEST_00099,3.768668116834774e-14,1.0
TEST_00100,0.0024649782571941614,0.9974545836448669
TEST_00101,0.9579178094863892,0.044582512229681015
TEST_00102,5.497465735970763e-07,0.9999994039535522
TEST_00103,0.1564663201570511,0.8509257435798645
TEST_00104,2.037191595971599e-12,1.0
TEST_00105,1.953234021217877e-16,1.0
TEST_00106,4.555108235049232e-10,1.0
TEST_00107,5.397930273406027e-16,1.0
TEST_00108,1.3485539074320485e-10,1.0
TEST_00109,6.584343747312316e-12,1.0
TEST_00110,1.2756390788126737e-05,0.9999878406524658
TEST_00111,4.1504744519721415e-13,1.0
TEST_00112,1.8850370916978498e-11,1.0
TEST_00113,0.8841158747673035,0.12597890198230743
TEST_00114,5.998802565798655e-10,1.0
TEST_00115,6.10606426532101e-11,1.0
TEST_00116,0.002414930611848831,0.9979013204574585
TEST_00117,0.01985291950404644,0.979520320892334
TEST_00118,8.342363800629971e-13,1.0
TEST_00119,5.411461074166998e-14,1.0
TEST_00120,0.002923786174505949,0.9970945119857788
TEST_00121,2.2989861750422058e-11,1.0
TEST_00122,7.103896848548175e-08,0.9999998807907104
TEST_00123,8.292361599160358e-05,0.9999203681945801
TEST_00124,6.52044107596339e-09,1.0
TEST_00125,9.170419978943301e-10,1.0
TEST_00126,2.921867192640093e-09,1.0
TEST_00127,0.7681660652160645,0.23442867398262024
TEST_00128,9.20595613629338e-11,1.0
TEST_00129,3.391524664190723e-14,1.0
TEST_00130,5.8070097341822446e-11,1.0
TEST_00131,6.9045506056449455e-18,1.0
TEST_00132,1.0709487463511635e-10,1.0
TEST_00133,0.00011961145355599001,0.999886155128479
TEST_00134,8.848443895995151e-13,1.0
TEST_00135,2.955174286159955e-14,1.0
TEST_00136,2.26619352623747e-12,1.0
TEST_00137,0.05876343324780464,0.9459196925163269
TEST_00138,1.1126679438921983e-10,1.0
TEST_00139,1.4646906958811162e-17,1.0
TEST_00140,0.06756757944822311,0.9337241053581238
TEST_00141,3.360418054931813e-10,1.0
TEST_00142,4.6599548086381434e-14,1.0
TEST_00143,0.9990202188491821,0.001074808300472796
TEST_00144,2.6621599317877553e-05,0.9999771118164062
TEST_00145,3.3691924033671383e-13,1.0
TEST_00146,7.419947434250673e-10,1.0
TEST_00147,3.1091951235850956e-10,1.0
TEST_00148,1.3533473230964432e-09,1.0
TEST_00149,5.2046434717567536e-08,1.0
TEST_00150,5.768171964376512e-12,1.0
TEST_00151,3.429341077776371e-08,1.0
TEST_00152,5.809494041386642e-07,0.9999994039535522
TEST_00153,6.508421595717226e-14,1.0
TEST_00154,1.9292978672980077e-11,1.0
TEST_00155,4.793757892810474e-14,1.0
TEST_00156,5.42906718692393e-07,0.9999994039535522
TEST_00157,4.0057533678972135e-11,1.0
TEST_00158,4.509570494803938e-09,1.0
TEST_00159,4.5967932238433207e-10,1.0
TEST_00160,4.490853825700469e-06,0.9999949932098389
TEST_00161,5.44342537978082e-06,0.9999949932098389
TEST_00162,2.8112246874323223e-20,1.0
TEST_00163,1.5280759296798507e-11,1.0
TEST_00164,1.3717010460823076e-07,0.9999998807907104
TEST_00165,0.9997648596763611,0.000285373127553612
TEST_00166,0.00032514959457330406,0.9996962547302246
TEST_00167,9.058151590579655e-06,0.9999921321868896
TEST_00168,1.2258558612643355e-09,1.0
TEST_00169,2.559673140112295e-09,1.0
TEST_00170,1.127771327322063e-22,1.0
TEST_00171,0.07727117836475372,0.9231063723564148
TEST_00172,0.00012101131142117083,0.9998747110366821
TEST_00173,0.0741829201579094,0.9281245470046997
TEST_00174,0.00023635521938558668,0.9997697472572327
TEST_00175,2.6037099993408974e-12,1.0
TEST_00176,0.9524745345115662,0.05030806362628937
TEST_00177,3.147943630210648e-07,0.9999997615814209
TEST_00178,1.4364565784140242e-14,1.0
TEST_00179,0.00028662034310400486,0.9997172951698303
TEST_00180,9.867987682810053e-05,0.9999052286148071
TEST_00181,2.634067653394228e-14,1.0
TEST_00182,1.341605646021371e-11,1.0
TEST_00183,5.186525431355449e-09,1.0
TEST_00184,9.622995733593598e-09,1.0
TEST_00185,2.5788753532651754e-07,0.9999997615814209
TEST_00186,0.0006580116460099816,0.9993477463722229
TEST_00187,0.92503821849823,0.078810915350914
TEST_00188,2.8525946049740014e-08,1.0
TEST_00189,3.6114149679633556e-06,0.9999967813491821
TEST_00190,4.0285098173997724e-11,1.0
TEST_00191,3.916195510100806e-06,0.999996542930603
TEST_00192,1.7193440726259723e-05,0.9999822378158569
TEST_00193,0.04358291998505592,0.9550753235816956
TEST_00194,0.0036165439523756504,0.996457040309906
TEST_00195,0.03595825284719467,0.9629114270210266
TEST_00196,8.00328248118376e-10,1.0
TEST_00197,5.27645113745142e-15,1.0
TEST_00198,1.6295989002657052e-09,1.0
TEST_00199,3.172158445207546e-13,1.0
TEST_00200,0.017156999558210373,0.9820480346679688
TEST_00201,1.7592650697773743e-14,1.0
TEST_00202,4.841605449890096e-10,1.0
TEST_00203,3.1975765351494045e-12,1.0
TEST_00204,0.002601791638880968,0.9974218606948853
TEST_00205,0.0001367486547678709,0.9998770952224731
TEST_00206,1.381147171741759e-06,0.9999985694885254
TEST_00207,1.5077744825245376e-12,1.0
TEST_00208,1.445723137294408e-05,0.9999853372573853
TEST_00209,2.652807487568687e-11,1.0
TEST_00210,0.0019975851755589247,0.9980746507644653
TEST_00211,4.596872713591438e-06,0.999995231628418
TEST_00212,0.0011532068019732833,0.998957633972168
TEST_00213,4.079276095581008e-06,0.9999959468841553
TEST_00214,2.859206205130249e-09,1.0
TEST_00215,1.498310098213551e-07,0.9999998807907104
TEST_00216,3.1576330457028234e-06,0.9999969005584717
TEST_00217,0.0001290429208893329,0.9998736381530762
TEST_00218,0.3347053527832031,0.666560709476471
TEST_00219,6.070616557184161e-13,1.0
TEST_00220,2.3034782259401254e-07,0.9999997615814209
TEST_00221,0.49672356247901917,0.5360878705978394
TEST_00222,0.00027452714857645333,0.9997509121894836
TEST_00223,5.7510635087965056e-05,0.9999415874481201
TEST_00224,9.195552305718557e-14,1.0
TEST_00225,8.38362601562892e-10,1.0
TEST_00226,1.6617325571122166e-10,1.0
TEST_00227,3.259303105185296e-10,1.0
TEST_00228,1.1368948046441146e-13,1.0
TEST_00229,5.791496297292975e-13,1.0
TEST_00230,2.074350824443627e-08,1.0
TEST_00231,0.00020476896315813065,0.999810516834259
TEST_00232,0.005211021285504103,0.994827926158905
TEST_00233,3.2058515841981716e-08,1.0
TEST_00234,3.420804264853139e-11,1.0
TEST_00235,1.041750100896563e-13,1.0
TEST_00236,5.495536470334628e-07,0.9999994039535522
TEST_00237,3.1858304883058963e-10,1.0
TEST_00238,0.8231954574584961,0.19012092053890228
TEST_00239,2.2277603761722276e-07,0.9999997615814209
TEST_00240,3.7455376400430396e-07,0.9999996423721313
TEST_00241,2.6639510909698405e-12,1.0
TEST_00242,1.998558653640292e-12,1.0
TEST_00243,2.5748988718987675e-07,0.9999997615814209
TEST_00244,1.8785458166803437e-07,0.9999997615814209
TEST_00245,2.1782670955872163e-05,0.9999793767929077
TEST_00246,5.855500785401091e-05,0.9999464750289917
TEST_00247,4.207683090839964e-08,1.0
TEST_00248,7.195792356071151e-13,1.0
TEST_00249,1.7357182358068712e-09,1.0
TEST_00250,0.9092922210693359,0.09291252493858337
TEST_00251,4.587999683280941e-06,0.9999960660934448
TEST_00252,0.00013187449076212943,0.999862551689148
TEST_00253,0.00707657914608717,0.9933041930198669
TEST_00254,1.2785742910637055e-05,0.9999865293502808
TEST_00255,7.519413043610701e-12,1.0
TEST_00256,1.835708505776995e-13,1.0
TEST_00257,4.697571057477035e-06,0.9999949932098389
TEST_00258,1.111616658521186e-16,1.0
TEST_00259,2.88164130779478e-07,0.9999997615814209
TEST_00260,0.0017604939639568329,0.998308539390564
TEST_00261,1.9211698898402574e-09,1.0
TEST_00262,5.0008396729195326e-11,1.0
TEST_00263,8.558551485293719e-07,0.9999991655349731
TEST_00264,2.591685266395416e-08,1.0
TEST_00265,7.420626335630232e-10,1.0
TEST_00266,2.138709348509238e-11,1.0
TEST_00267,1.824046122478329e-11,1.0
TEST_00268,3.56003226897883e-07,0.9999996423721313
TEST_00269,2.896751084335847e-06,0.9999970197677612
TEST_00270,1.4338095988275512e-10,1.0
TEST_00271,6.100592947477779e-11,1.0
TEST_00272,1.9159963358106324e-06,0.9999980926513672
TEST_00273,0.8443024158477783,0.16413818299770355
TEST_00274,9.459059492703403e-19,1.0
TEST_00275,3.5126715425271016e-10,1.0
TEST_00276,0.0004238304099999368,0.9995872378349304
TEST_00277,2.677864358702209e-06,0.9999972581863403
TEST_00278,1.5600762001688473e-11,1.0
TEST_00279,1.3532758025291969e-08,1.0
TEST_00280,0.0012855172390118241,0.9987762570381165
TEST_00281,1.359305315418169e-06,0.9999988079071045
TEST_00282,4.1915772810736325e-18,1.0
TEST_00283,2.623349075747683e-07,0.9999997615814209
TEST_00284,0.009131191298365593,0.9902974963188171
TEST_00285,0.00018236869073007256,0.999815046787262
TEST_00286,1.7367461906548504e-15,1.0
TEST_00287,4.450866440850138e-16,1.0
TEST_00288,1.6409832824137993e-05,0.9999841451644897
TEST_00289,0.9956552982330322,0.004322044085711241
TEST_00290,2.2060676201363094e-06,0.999997615814209
TEST_00291,2.0077152440567403e-10,1.0
TEST_00292,3.911874824069628e-09,1.0
TEST_00293,8.64938329292464e-11,1.0
TEST_00294,0.00011817045015050098,0.9998812675476074
TEST_00295,4.404194717255727e-11,1.0
TEST_00296,9.913578985498717e-11,1.0
TEST_00297,1.7386057871160432e-11,1.0
TEST_00298,0.0015803409041836858,0.9984194040298462
TEST_00299,7.054231865311067e-09,1.0
TEST_00300,9.312994109222927e-08,0.9999998807907104
TEST_00301,3.211085217169618e-11,1.0
TEST_00302,0.8083593249320984,0.1995782107114792
TEST_00303,3.9015114923490746e-12,1.0
TEST_00304,1.9306349121933804e-14,1.0
TEST_00305,1.2528961158483898e-12,1.0
TEST_00306,7.656496964214554e-12,1.0
TEST_00307,0.33065903186798096,0.66744065284729
TEST_00308,5.703325589578867e-10,1.0
TEST_00309,2.189315273426473e-05,0.9999778270721436
TEST_00310,0.9999847412109375,1.6231899280683137e-05
TEST_00311,1.5533555552948997e-09,1.0
TEST_00312,1.0321549170910771e-11,1.0
TEST_00313,0.08605559170246124,0.9099286794662476
TEST_00314,4.270713179721497e-05,0.9999557733535767
TEST_00315,0.9360110759735107,0.06883085519075394
TEST_00316,0.9933483004570007,0.006758963689208031
TEST_00317,3.951323656833407e-14,1.0
TEST_00318,7.68014452035004e-09,1.0
TEST_00319,3.7104017774902687e-11,1.0
TEST_00320,5.273174136385082e-14,1.0
TEST_00321,7.111614075405726e-11,1.0
TEST_00322,6.350104331254158e-10,1.0
TEST_00323,2.48693652338261e-07,0.9999997615814209
TEST_00324,6.115483301982749e-06,0.9999945163726807
TEST_00325,8.084711566880287e-07,0.9999991655349731
TEST_00326,8.372713872044357e-13,1.0
TEST_00327,2.0855628286636438e-15,1.0
TEST_00328,9.165309483583073e-11,1.0
TEST_00329,4.4270257149037207e-07,0.9999995231628418
TEST_00330,1.4199400336090129e-11,1.0
TEST_00331,0.19511999189853668,0.8188923001289368
TEST_00332,3.0234606485102233e-10,1.0
TEST_00333,3.9888712992375286e-12,1.0
TEST_00334,0.0031137384939938784,0.9969770908355713
TEST_00335,3.802920645057384e-08,1.0
TEST_00336,1.1225909020140534e-06,0.9999990463256836
TEST_00337,0.0008659397135488689,0.9991785883903503
TEST_00338,3.312603524818769e-08,1.0
TEST_00339,0.07985597103834152,0.9234440326690674
TEST_00340,6.618043335571144e-10,1.0
TEST_00341,0.7132999897003174,0.2915939390659332
TEST_00342,3.366873890797706e-09,1.0
TEST_00343,0.008679480291903019,0.9916051626205444
TEST_00344,1.6455152263006312e-06,0.9999982118606567
TEST_00345,1.159594087418725e-10,1.0
TEST_00346,6.19515530108161e-17,1.0
TEST_00347,5.157118764149982e-13,1.0
TEST_00348,6.940092944773824e-11,1.0
TEST_00349,4.037428516312502e-05,0.9999604225158691
TEST_00350,6.828923277552024e-12,1.0
TEST_00351,0.17300426959991455,0.8447743654251099
TEST_00352,2.196834891776689e-08,1.0
TEST_00353,2.2223028972589987e-11,1.0
TEST_00354,9.157604381471174e-07,0.9999990463256836
TEST_00355,8.630605563553218e-09,1.0
TEST_00356,0.0169216301292181,0.983788251876831
TEST_00357,8.184011801581903e-11,1.0
TEST_00358,6.080411188788418e-16,1.0
TEST_00359,2.072519691864727e-06,0.9999979734420776
TEST_00360,1.0099638103611142e-07,0.9999998807907104
TEST_00361,1.582185597814867e-11,1.0
TEST_00362,2.460200554561809e-13,1.0
TEST_00363,1.929300808001244e-08,1.0
TEST_00364,0.08759834617376328,0.9109365344047546
TEST_00365,2.2122354437215108e-07,0.9999997615814209
TEST_00366,4.01981105824234e-06,0.9999966621398926
TEST_00367,0.0056673199869692326,0.9943183064460754
TEST_00368,0.0006749436142854393,0.9993308782577515
TEST_00369,4.3113384390336407e-11,1.0
TEST_00370,8.057478731908561e-16,1.0
TEST_00371,3.46364252834519e-08,1.0
TEST_00372,5.4587893316693226e-08,1.0
TEST_00373,0.9991530179977417,0.0008885403512977064
TEST_00374,3.834011667175341e-12,1.0
TEST_00375,2.6740510847278465e-12,1.0
TEST_00376,0.015986410900950432,0.983039915561676
TEST_00377,0.0020319935865700245,0.9979379773139954
TEST_00378,2.360459324882028e-15,1.0
TEST_00379,0.7784907817840576,0.23502188920974731
TEST_00380,6.785757022953476e-07,0.9999992847442627
TEST_00381,1.3580424285120074e-10,1.0
TEST_00382,2.52568634095951e-06,0.9999979734420776
TEST_00383,0.8608852624893188,0.1407606452703476
TEST_00384,0.04704970866441727,0.952113687992096
TEST_00385,5.9658522566508054e-09,1.0
TEST_00386,0.0004678842960856855,0.9995806813240051
TEST_00387,1.1917254596482962e-06,0.9999988079071045
TEST_00388,2.440752711052596e-09,1.0
TEST_00389,3.800720378421829e-07,0.9999996423721313
TEST_00390,2.2592547624378234e-11,1.0
TEST_00391,6.119165504164803e-12,1.0
TEST_00392,1.393258025158997e-17,1.0
TEST_00393,2.184835238949745e-06,0.9999978542327881
TEST_00394,0.9840468764305115,0.01689482480287552
TEST_00395,1.1462068100209777e-10,1.0
TEST_00396,1.1544791789219744e-09,1.0
TEST_00397,0.1142168641090393,0.8923856616020203
TEST_00398,5.173520500889595e-10,1.0
TEST_00399,0.9996695518493652,0.00032026346889324486
TEST_00400,2.7845564742889906e-10,1.0
TEST_00401,0.00015818759857211262,0.999858021736145
TEST_00402,1.956191805763119e-11,1.0
TEST_00403,3.4272340521113165e-09,1.0
TEST_00404,0.00023075146600604057,0.999767005443573
TEST_00405,0.09351940453052521,0.9062018394470215
TEST_00406,1.902610827133472e-14,1.0
TEST_00407,0.11801522225141525,0.8861463665962219
TEST_00408,9.530499767151923e-08,0.9999998807907104
TEST_00409,5.425671578684899e-10,1.0
TEST_00410,9.851953564066207e-08,0.9999998807907104
TEST_00411,1.0657358676113837e-11,1.0
TEST_00412,8.182148746854593e-16,1.0
TEST_00413,4.630319745047018e-05,0.9999560117721558
TEST_00414,8.572743209755984e-12,1.0
TEST_00415,0.0006319706444628537,0.9993864297866821
TEST_00416,1.4213692614388485e-13,1.0
TEST_00417,1.8983084548729323e-10,1.0
TEST_00418,0.0005866619758307934,0.9993851184844971
TEST_00419,6.786881473486162e-11,1.0
TEST_00420,2.8043431821819407e-16,1.0
TEST_00421,8.057446265752333e-09,1.0
TEST_00422,1.5034250361030226e-14,1.0
TEST_00423,7.843067306723128e-10,1.0
TEST_00424,9.99351854602537e-08,0.9999998807907104
TEST_00425,2.480446126273961e-10,1.0
TEST_00426,3.8214679079828784e-05,0.9999628067016602
TEST_00427,5.649407010081989e-18,1.0
TEST_00428,1.2750615667467269e-11,1.0
TEST_00429,3.1866886516726534e-13,1.0
TEST_00430,1.1079976047767559e-07,0.9999998807907104
TEST_00431,0.03333073854446411,0.9655209183692932
TEST_00432,0.00011213910329388455,0.9998879432678223
TEST_00433,2.8566737517166096e-11,1.0
TEST_00434,9.280901039549795e-15,1.0
TEST_00435,2.6612749337573405e-08,1.0
TEST_00436,9.422046427655075e-17,1.0
TEST_00437,9.573160042464224e-10,1.0
TEST_00438,0.005070588085800409,0.994360625743866
TEST_00439,2.1105947545230208e-10,1.0
TEST_00440,1.8136612212060754e-09,1.0
TEST_00441,3.4954577455770177e-16,1.0
TEST_00442,9.094618391713993e-09,1.0
TEST_00443,7.489722275537403e-13,1.0
TEST_00444,4.102872935618507e-06,0.9999964237213135
TEST_00445,2.8794194459336175e-11,1.0
TEST_00446,8.912151372442167e-08,0.9999998807907104
TEST_00447,0.012390621937811375,0.9885950684547424
TEST_00448,2.561988026172912e-07,0.9999997615814209
TEST_00449,2.4058655981207266e-05,0.9999738931655884
TEST_00450,4.488967791232978e-12,1.0
TEST_00451,2.511390448489692e-06,0.999997615814209
TEST_00452,2.481117811203859e-10,1.0
TEST_00453,0.00041341636097058654,0.9995686411857605
TEST_00454,9.350582104161731e-07,0.9999991655349731
TEST_00455,4.5203132903459675e-11,1.0
TEST_00456,1.0005266659618428e-07,0.9999998807907104
TEST_00457,5.666939983939301e-08,1.0
TEST_00458,1.1422767443036719e-07,0.9999998807907104
TEST_00459,0.24631644785404205,0.771358847618103
TEST_00460,4.112661554245278e-05,0.999956488609314
TEST_00461,0.009387564845383167,0.9908928871154785
TEST_00462,2.113383175128547e-07,0.9999998807907104
TEST_00463,5.882008768942626e-11,1.0
TEST_00464,0.9978343844413757,0.002085113897919655
TEST_00465,8.37882680571056e-07,0.9999991655349731
TEST_00466,0.8163947463035583,0.17989277839660645
TEST_00467,3.1042323486389096e-23,1.0
TEST_00468,0.9999977350234985,2.2203992102731718e-06
TEST_00469,1.2102754909371072e-10,1.0
TEST_00470,5.9341489275883345e-15,1.0
TEST_00471,1.0702837505149887e-09,1.0
TEST_00472,0.9874386191368103,0.012911980040371418
TEST_00473,0.005084019619971514,0.9947576522827148
TEST_00474,1.0777160497354998e-08,1.0
TEST_00475,5.567736025113845e-06,0.999994158744812
TEST_00476,3.8296678894766956e-07,0.9999996423721313
TEST_00477,1.0228990099609217e-14,1.0
TEST_00478,1.0665631045014834e-08,1.0
TEST_00479,1.305232126469491e-05,0.999985933303833
TEST_00480,0.15181764960289001,0.8406243324279785
TEST_00481,3.0985443117970135e-06,0.9999971389770508
TEST_00482,7.029903189518377e-14,1.0
TEST_00483,4.709556078452692e-10,1.0
TEST_00484,2.0034251591027896e-08,1.0
TEST_00485,2.673873211733735e-07,0.9999997615814209
TEST_00486,1.215849794976298e-13,1.0
TEST_00487,1.0572269957265235e-06,0.9999991655349731
TEST_00488,0.4341314435005188,0.5717077851295471
TEST_00489,1.760791859539701e-11,1.0
TEST_00490,0.5094006061553955,0.48619139194488525
TEST_00491,6.505338490114809e-08,0.9999998807907104
TEST_00492,2.218982289581284e-11,1.0
TEST_00493,1.312883216006336e-20,1.0
TEST_00494,3.0576898790712903e-09,1.0
TEST_00495,3.818613549810834e-06,0.9999966621398926
TEST_00496,1.6452870966673916e-12,1.0
TEST_00497,6.350680632749572e-05,0.9999381303787231
TEST_00498,1.4352138455551305e-13,1.0
TEST_00499,7.408602203939907e-11,1.0
TEST_00500,9.829945746275826e-10,1.0
TEST_00501,3.770757144028192e-12,1.0
TEST_00502,2.5889787593769142e-06,0.9999974966049194
TEST_00503,1.0977087294694599e-12,1.0
TEST_00504,6.997495348967425e-16,1.0
TEST_00505,8.2634434017681e-11,1.0
TEST_00506,3.241713420720771e-05,0.9999685287475586
TEST_00507,1.3522423458756094e-10,1.0
TEST_00508,1.0532047234335096e-08,1.0
TEST_00509,9.186955196582858e-08,0.9999998807907104
TEST_00510,1.6917228035095988e-11,1.0
TEST_00511,4.1405998604576635e-16,1.0
TEST_00512,1.7504477000329643e-05,0.9999827146530151
TEST_00513,9.272134775528684e-06,0.9999914169311523
TEST_00514,6.036114669075512e-14,1.0
TEST_00515,8.507981125172037e-11,1.0
TEST_00516,2.525126496788488e-10,1.0
TEST_00517,4.6579248902389736e-08,1.0
TEST_00518,6.5400209692256794e-09,1.0
TEST_00519,9.740399790413663e-17,1.0
TEST_00520,1.7346244232663288e-11,1.0
TEST_00521,2.1262873406424632e-11,1.0
TEST_00522,0.004635716322809458,0.9953057169914246
TEST_00523,1.772970333914492e-12,1.0
TEST_00524,1.3817799240424013e-14,1.0
TEST_00525,5.2966562691381114e-08,1.0
TEST_00526,2.0872899288430953e-15,1.0
TEST_00527,7.875498340581544e-06,0.9999926090240479
TEST_00528,2.1278161455029476e-08,1.0
TEST_00529,1.5925469276645288e-10,1.0
TEST_00530,8.964456554849676e-08,0.9999998807907104
TEST_00531,2.2477504612369165e-13,1.0
TEST_00532,5.6298585349168206e-08,1.0
TEST_00533,1.5157158514411684e-11,1.0
TEST_00534,1.844323860300534e-10,1.0
TEST_00535,1.0,3.905523016101142e-09
TEST_00536,3.5649591154651716e-06,0.9999964237213135
TEST_00537,5.679638426236977e-10,1.0
TEST_00538,3.1252398002834525e-07,0.9999997615814209
TEST_00539,6.481740001618164e-06,0.9999936819076538
TEST_00540,0.9990910291671753,0.0009322575642727315
TEST_00541,1.9951608919654973e-05,0.9999831914901733
TEST_00542,5.274437242519525e-08,1.0
TEST_00543,7.300077561759113e-14,1.0
TEST_00544,1.1695374446674123e-08,1.0
TEST_00545,0.9846593141555786,0.015118022449314594
TEST_00546,4.052368857143662e-11,1.0
TEST_00547,1.5073042813895654e-10,1.0
TEST_00548,0.023836104199290276,0.9774829149246216
TEST_00549,3.766882983313735e-08,1.0
TEST_00550,1.9701803921634564e-06,0.9999979734420776
TEST_00551,2.9610680485347984e-06,0.9999972581863403
TEST_00552,9.672679546213203e-09,1.0
TEST_00553,1.59699228667598e-12,1.0
TEST_00554,0.0002882041735574603,0.9997155070304871
TEST_00555,2.7819577752552505e-08,1.0
TEST_00556,4.395251107514042e-10,1.0
TEST_00557,3.747675503262826e-09,1.0
TEST_00558,1.4651200391790908e-11,1.0
TEST_00559,1.3888314109866684e-11,1.0
TEST_00560,1.3264822573688662e-10,1.0
TEST_00561,4.3161878693354083e-07,0.9999995231628418
TEST_00562,1.1586808478013331e-14,1.0
TEST_00563,4.6732777370106504e-11,1.0
TEST_00564,1.3508612006774001e-09,1.0
TEST_00565,1.6064392871495414e-11,1.0
TEST_00566,0.012211951427161694,0.9882907867431641
TEST_00567,1.75563231487319e-13,1.0
TEST_00568,5.100870112073608e-06,0.9999951124191284
TEST_00569,3.1958375945606576e-09,1.0
TEST_00570,0.4450242817401886,0.5583170056343079
TEST_00571,0.07380451261997223,0.9261016845703125
TEST_00572,2.73550449492177e-05,0.9999760389328003
TEST_00573,0.4014010727405548,0.6084473133087158
TEST_00574,0.013139679096639156,0.9864163398742676
TEST_00575,3.652003366383383e-09,1.0
TEST_00576,9.160459946144783e-09,1.0
TEST_00577,1.6834496036760571e-12,1.0
TEST_00578,0.9888062477111816,0.01099134236574173
TEST_00579,5.242944631640408e-15,1.0
