id,fake,real
TEST_00060,1.384867082121488e-10,1.0
TEST_00061,5.084507165333702e-22,1.0
TEST_00062,1.2287253493134218e-17,1.0
TEST_00063,1.1280277406600092e-10,1.0
TEST_00064,1.9628021458872189e-31,1.0
TEST_00065,5.843099134466889e-25,1.0
TEST_00066,1.0716730331832862e-16,1.0
TEST_00067,1.0001603711895513e-11,1.0
TEST_00068,6.135111814192448e-14,1.0
TEST_00069,7.695777663980846e-16,1.0
TEST_00070,2.556847844559229e-09,1.0
TEST_00071,3.101137598082807e-19,1.0
TEST_00072,1.7067879905631814e-14,1.0
TEST_00073,1.1821983496307364e-11,1.0
TEST_00074,5.54281941148055e-19,1.0
TEST_00075,3.14737819140376e-12,1.0
TEST_00076,0.9998650550842285,0.00013489741832017899
TEST_00077,1.1103940033077575e-12,1.0
TEST_00078,7.897303366810604e-10,1.0
TEST_00079,0.8499337434768677,0.15006625652313232
TEST_00080,5.828554995414156e-20,1.0
TEST_00081,0.9795389771461487,0.02046102285385132
TEST_00082,1.2520413031686367e-34,1.0
TEST_00083,7.220114121629539e-24,1.0
TEST_00084,8.834359355169852e-10,1.0
TEST_00085,1.4607859810666923e-08,1.0
TEST_00086,1.4282365154136593e-17,1.0
TEST_00087,0.00017075582582037896,0.9998291730880737
TEST_00088,4.775820797858765e-12,1.0
TEST_00089,5.64124514405416e-33,1.0
TEST_00090,3.7519797545939614e-17,1.0
TEST_00091,3.502133204207093e-30,1.0
TEST_00092,1.2589418396657948e-09,1.0
TEST_00093,4.383367534571931e-38,1.0
TEST_00094,2.88070924223326e-23,1.0
TEST_00095,4.843748180327623e-10,1.0
TEST_00096,1.4243861831287842e-22,1.0
TEST_00097,1.2298164873622563e-12,1.0
TEST_00098,3.033253769685329e-12,1.0
TEST_00099,8.774709068072942e-14,1.0
TEST_00100,1.3972509805171285e-05,0.9999860525131226
TEST_00101,4.134462017191254e-07,0.9999996423721313
TEST_00102,7.521796305809403e-06,0.9999924898147583
TEST_00103,0.8565583229064941,0.14344163239002228
TEST_00104,8.743099724157877e-18,1.0
TEST_00105,1.2369479626770513e-14,1.0
TEST_00106,4.700145285140798e-35,1.0
TEST_00107,3.0175321741104585e-14,1.0
TEST_00108,1.8449006089645524e-14,1.0
TEST_00109,7.065854340610389e-20,1.0
TEST_00110,0.0005067167803645134,0.9994932413101196
TEST_00111,5.094788199629472e-18,1.0
TEST_00112,3.2606505775983506e-15,1.0
TEST_00113,2.0416725447811487e-35,1.0
TEST_00114,1.1112897440376107e-13,1.0
TEST_00115,2.6520242436562508e-14,1.0
TEST_00116,2.006879995514628e-33,1.0
TEST_00117,4.060165792907355e-06,0.9999959468841553
TEST_00118,8.312453780831133e-17,1.0
TEST_00119,6.788205281842435e-25,1.0
TEST_00120,1.6271987013025124e-12,1.0
TEST_00121,5.255538226833778e-08,1.0
TEST_00122,3.701078382038564e-30,1.0
TEST_00123,0.9950124621391296,0.004987567663192749
TEST_00124,5.5072079788729585e-24,1.0
TEST_00125,2.7571061346530826e-14,1.0
TEST_00126,1.5997125407702237e-26,1.0
TEST_00127,7.462234918875765e-08,0.9999998807907104
TEST_00128,4.571305356818045e-14,1.0
TEST_00129,6.832868639297312e-39,1.0
TEST_00130,3.1482814646255598e-18,1.0
TEST_00131,5.929306016712408e-15,1.0
TEST_00132,2.1144318645058954e-39,1.0
TEST_00133,4.168319662767317e-07,0.9999996423721313
TEST_00134,5.053069859192068e-21,1.0
TEST_00135,0.0023021858651190996,0.9976977705955505
TEST_00136,1.0220351232956002e-25,1.0
TEST_00137,1.0364795623745784e-33,1.0
TEST_00138,1.8286131522224316e-22,1.0
TEST_00139,4.1921579618636447e-16,1.0
TEST_00140,0.012833157554268837,0.9871668219566345
TEST_00141,2.640819691829971e-13,1.0
TEST_00142,2.4290259385436875e-28,1.0
TEST_00143,0.9999970197677612,2.9269194783410057e-06
TEST_00144,5.283212009519197e-25,1.0
TEST_00145,1.793647709467733e-30,1.0
TEST_00146,3.264660098764709e-29,1.0
TEST_00147,2.613871607115902e-19,1.0
TEST_00148,0.00010977163765346631,0.9998902082443237
TEST_00149,6.450229346979892e-17,1.0
TEST_00150,3.651640099313319e-17,1.0
TEST_00151,6.319978958364075e-22,1.0
TEST_00152,4.142199486523168e-06,0.9999958276748657
TEST_00153,3.4005440218494717e-20,1.0
TEST_00154,1.1587824917550036e-14,1.0
TEST_00155,3.207315276991938e-18,1.0
TEST_00156,5.379212158172775e-13,1.0
TEST_00157,3.99367144155379e-25,1.0
TEST_00158,1.2403683982697977e-11,1.0
TEST_00159,2.307594802127131e-20,1.0
TEST_00160,8.859567606123164e-05,0.9999114274978638
TEST_00161,2.1589895820340834e-18,1.0
TEST_00162,0.004823437426239252,0.9951765537261963
TEST_00163,1.6130705212343014e-27,1.0
TEST_00164,2.066871352616583e-15,1.0
TEST_00165,0.9829326868057251,0.017067302018404007
TEST_00166,2.9068809581644928e-09,1.0
TEST_00167,3.2948612174742913e-22,1.0
TEST_00168,2.627974140723328e-15,1.0
TEST_00169,1.4606902850026873e-17,1.0
TEST_00170,1.7827738965241042e-23,1.0
TEST_00171,5.6379715118737295e-08,1.0
TEST_00172,1.9153285474525597e-26,1.0
TEST_00173,0.9989438652992249,0.0010561016388237476
TEST_00174,6.040704307659842e-27,1.0
TEST_00175,5.628032795357285e-07,0.9999994039535522
TEST_00176,0.9999974966049194,2.4517571546311956e-06
TEST_00177,4.1086783954662285e-37,1.0
TEST_00178,1.4141157578251295e-07,0.9999998807907104
TEST_00179,3.1810664040676784e-06,0.9999967813491821
TEST_00180,2.1930690613797502e-21,1.0
TEST_00181,3.646746656939448e-36,1.0
TEST_00182,1.9531738473947224e-24,1.0
TEST_00183,4.882235171494204e-20,1.0
TEST_00184,1.2303841003813432e-06,0.9999988079071045
TEST_00185,6.901596805164445e-08,0.9999998807907104
TEST_00186,2.0994461052449565e-13,1.0
TEST_00187,0.07893688976764679,0.9210631251335144
TEST_00188,2.0323540823896126e-14,1.0
TEST_00189,5.161677038669741e-31,1.0
TEST_00190,1.5796185084447439e-16,1.0
TEST_00191,0.00016238006355706602,0.9998376369476318
TEST_00192,9.430968930246308e-07,0.9999990463256836
TEST_00193,5.08037487634283e-08,1.0
TEST_00194,0.00016226645675487816,0.9998377561569214
TEST_00195,0.15897119045257568,0.8410288095474243
TEST_00196,1.4799996081102385e-12,1.0
TEST_00197,1.0994144124515314e-27,1.0
TEST_00198,2.1307012144228255e-14,1.0
TEST_00199,2.823834048537588e-11,1.0
TEST_00200,0.0001023255244945176,0.9998977184295654
TEST_00201,3.0604511980225624e-12,1.0
TEST_00202,3.643239901521831e-15,1.0
TEST_00203,4.168035156337485e-37,1.0
TEST_00204,6.212304975994343e-12,1.0
TEST_00205,4.0433101855316266e-16,1.0
TEST_00206,1.2370636459646533e-10,1.0
TEST_00207,1.3129650144882987e-10,1.0
TEST_00208,1.8081611911447243e-18,1.0
TEST_00209,0.0,1.0
TEST_00210,8.185015443196164e-10,1.0
TEST_00211,2.043761426762103e-08,1.0
TEST_00212,1.0164699250271501e-35,1.0
TEST_00213,3.0510180493159567e-10,1.0
TEST_00214,1.0097230343508734e-11,1.0
TEST_00215,1.2504921248926446e-38,1.0
TEST_00216,5.903783573124599e-10,1.0
TEST_00217,2.2889667889103293e-05,0.9999771118164062
TEST_00218,2.8474150326474046e-07,0.9999997615814209
TEST_00219,8.728022007352649e-29,1.0
TEST_00220,1.066605679646282e-12,1.0
TEST_00221,3.229901276240273e-29,1.0
TEST_00222,1.9821087317035274e-13,1.0
TEST_00223,2.6053196058861694e-12,1.0
TEST_00224,1.7513495680611065e-15,1.0
TEST_00225,0.0001840618351707235,0.9998160004615784
TEST_00226,3.724049610523689e-30,1.0
TEST_00227,1.9050187209040241e-25,1.0
TEST_00228,5.1014278725273164e-15,1.0
TEST_00229,9.369660614652947e-29,1.0
TEST_00230,9.891915624393732e-07,0.9999990463256836
TEST_00231,3.7084405370206686e-38,1.0
TEST_00232,5.813813224884641e-34,1.0
TEST_00233,2.774072871625032e-16,1.0
TEST_00234,3.989460807063763e-14,1.0
TEST_00235,4.3628292710311267e-13,1.0
TEST_00236,1.1304537110845558e-05,0.9999886751174927
TEST_00237,4.4994216685800836e-10,1.0
TEST_00238,7.327836556214606e-06,0.9999927282333374
TEST_00239,8.105233631919603e-38,1.0
TEST_00240,0.0022078549955040216,0.99779212474823
TEST_00241,3.617688248553943e-30,1.0
TEST_00242,2.99948108885284e-13,1.0
TEST_00243,4.086480132059478e-08,1.0
TEST_00244,3.685365346228764e-10,1.0
TEST_00245,6.827607009527814e-16,1.0
TEST_00246,3.299180720284234e-11,1.0
TEST_00247,5.253820128294181e-36,1.0
TEST_00248,3.1090069292677598e-24,1.0
TEST_00249,4.259757406521105e-28,1.0
TEST_00250,0.9961287975311279,0.003871148219332099
TEST_00251,1.1123923447022086e-32,1.0
TEST_00252,7.585940014850043e-19,1.0
TEST_00253,5.501497770939232e-42,1.0
TEST_00254,2.922443321316625e-19,1.0
TEST_00255,1.1452202741679685e-08,1.0
TEST_00256,2.3490961661363748e-15,1.0
TEST_00257,3.7202994650521195e-16,1.0
TEST_00258,1.0574264394547395e-18,1.0
TEST_00259,3.4422145038862095e-14,1.0
TEST_00260,5.71146852035298e-10,1.0
TEST_00261,2.5844030460575595e-05,0.9999741315841675
TEST_00262,6.365073393600887e-31,1.0
TEST_00263,1.0421182948994576e-31,1.0
TEST_00264,2.6800105510467118e-15,1.0
TEST_00265,7.886650799045127e-20,1.0
TEST_00266,6.622300906429512e-13,1.0
TEST_00267,1.8942962246682815e-15,1.0
TEST_00268,6.263763907554676e-08,0.9999998807907104
TEST_00269,9.79415126357743e-20,1.0
TEST_00270,1.2991491905604714e-18,1.0
TEST_00271,3.8594547935101628e-28,1.0
TEST_00272,1.3797355676725557e-15,1.0
TEST_00273,0.9999988079071045,1.1347074178047478e-06
TEST_00274,4.7075992050219576e-32,1.0
TEST_00275,5.484540401423126e-18,1.0
TEST_00276,1.4317040391773062e-12,1.0
TEST_00277,2.170493229591841e-10,1.0
TEST_00278,1.2264314451259143e-16,1.0
TEST_00279,2.4358837436011527e-06,0.999997615814209
TEST_00280,2.3140434546197093e-16,1.0
TEST_00281,0.007033561356365681,0.9929664134979248
TEST_00282,1.862280825508995e-25,1.0
TEST_00283,1.5635249141534703e-27,1.0
TEST_00284,9.498421604803298e-07,0.9999990463256836
TEST_00285,0.9862136244773865,0.013786324299871922
TEST_00286,1.6514376264726206e-26,1.0
TEST_00287,2.962310301571347e-12,1.0
TEST_00288,0.9998282194137573,0.00017180744907818735
TEST_00289,3.068500729997239e-15,1.0
TEST_00290,4.16534990906655e-14,1.0
TEST_00291,3.7710603194439644e-19,1.0
TEST_00292,4.2837516710916414e-17,1.0
TEST_00293,1.3241036045386068e-10,1.0
TEST_00294,0.009821978397667408,0.9901780486106873
TEST_00295,1.7036761843574905e-28,1.0
TEST_00296,6.203859583171767e-13,1.0
TEST_00297,4.480975497723256e-28,1.0
TEST_00298,3.8332299112653345e-08,1.0
TEST_00299,6.2014844060911886e-27,1.0
TEST_00300,0.008257688954472542,0.9917423725128174
TEST_00301,6.268695272533363e-36,1.0
TEST_00302,0.9999992847442627,6.857756034150952e-07
TEST_00303,8.432633795884756e-14,1.0
TEST_00304,1.1944099011883878e-19,1.0
TEST_00305,5.68669243639075e-11,1.0
TEST_00306,8.593943278522717e-31,1.0
TEST_00307,0.9987320303916931,0.0012680026702582836
TEST_00308,8.02225258667022e-05,0.9999197721481323
TEST_00309,0.999972939491272,2.700527875276748e-05
TEST_00310,0.999864935874939,0.0001350777456536889
TEST_00311,6.163126613500935e-07,0.9999994039535522
TEST_00312,2.083273208424493e-37,1.0
TEST_00313,1.2412398786207889e-14,1.0
TEST_00314,0.015979459509253502,0.9840205907821655
TEST_00315,4.310478378378751e-36,1.0
TEST_00316,3.84414826359869e-11,1.0
TEST_00317,4.11866313245937e-20,1.0
TEST_00318,0.0016606394201517105,0.9983392953872681
TEST_00319,1.8282064218055893e-07,0.9999997615814209
TEST_00320,1.1207193013975767e-17,1.0
TEST_00321,4.891590713469149e-21,1.0
TEST_00322,4.228402948354187e-18,1.0
TEST_00323,1.5526254628639435e-06,0.9999984502792358
TEST_00324,2.092226532106539e-28,1.0
TEST_00325,4.74723992754944e-12,1.0
TEST_00326,4.950124857046757e-19,1.0
TEST_00327,7.947267513359936e-34,1.0
TEST_00328,8.067964962776841e-09,1.0
TEST_00329,1.5700337869935214e-27,1.0
TEST_00330,3.909381653830925e-25,1.0
TEST_00331,5.54992308348479e-21,1.0
TEST_00332,1.6281837910449461e-22,1.0
TEST_00333,3.521309160107946e-19,1.0
TEST_00334,3.8743589413484736e-25,1.0
TEST_00335,6.404079089944448e-12,1.0
TEST_00336,1.1068127567770983e-26,1.0
TEST_00337,1.609157685572571e-13,1.0
TEST_00338,8.225652253633506e-38,1.0
TEST_00339,0.8727855086326599,0.1272144913673401
TEST_00340,1.8838898441231322e-08,1.0
TEST_00341,0.7929355502128601,0.20706449449062347
TEST_00342,3.2255761079228525e-16,1.0
TEST_00343,8.296744908875553e-07,0.9999991655349731
TEST_00344,0.9999500513076782,4.989753870177083e-05
TEST_00345,2.750000159183738e-29,1.0
TEST_00346,7.035728336740599e-13,1.0
TEST_00347,9.481937101811851e-32,1.0
TEST_00348,2.617084169819905e-19,1.0
TEST_00349,1.5254667088189314e-26,1.0
TEST_00350,6.213932647369802e-05,0.999937891960144
TEST_00351,0.002270580967888236,0.997729480266571
TEST_00352,8.443100960211778e-24,1.0
TEST_00353,2.1267122177898168e-12,1.0
TEST_00354,3.4239808703229635e-16,1.0
TEST_00355,1.1761208317590724e-27,1.0
TEST_00356,0.16370539367198944,0.8362946510314941
TEST_00357,9.66564988632831e-21,1.0
TEST_00358,7.052458787519165e-16,1.0
TEST_00359,6.990919132476847e-07,0.9999992847442627
TEST_00360,4.381675958983629e-17,1.0
TEST_00361,3.38504690944319e-08,1.0
TEST_00362,8.336143218912184e-05,0.999916672706604
TEST_00363,6.128025309415364e-10,1.0
TEST_00364,0.0002011370233958587,0.9997988343238831
TEST_00365,3.4307650086604294e-17,1.0
TEST_00366,6.141973386513777e-25,1.0
TEST_00367,3.0413650100318424e-19,1.0
TEST_00368,5.4241086313222206e-14,1.0
TEST_00369,2.6121743762861983e-21,1.0
TEST_00370,8.048802158100443e-08,0.9999998807907104
TEST_00371,1.6694211808498949e-06,0.9999983310699463
TEST_00372,0.00044936579070053995,0.9995506405830383
TEST_00373,0.9831010699272156,0.01689888723194599
TEST_00374,2.039851143900706e-12,1.0
TEST_00375,2.555080391106754e-15,1.0
TEST_00376,7.71200120652793e-06,0.9999922513961792
TEST_00377,3.428698658325402e-09,1.0
TEST_00378,1.0360565385221617e-18,1.0
TEST_00379,2.842454271956285e-08,1.0
TEST_00380,3.431120621996686e-12,1.0
TEST_00381,1.1173281872347103e-20,1.0
TEST_00382,6.163616771524647e-24,1.0
TEST_00383,0.9989109039306641,0.0010890814010053873
TEST_00384,0.9183958172798157,0.08160418272018433
TEST_00385,4.3813170864763495e-13,1.0
TEST_00386,6.124444098531967e-07,0.9999994039535522
TEST_00387,4.166551992312861e-09,1.0
TEST_00388,1.4378910873957153e-24,1.0
TEST_00389,8.913873111859871e-11,1.0
TEST_00390,5.2311417829968533e-36,1.0
TEST_00391,5.116489010248415e-09,1.0
TEST_00392,2.0731405925289437e-08,1.0
TEST_00393,4.1600880726355705e-13,1.0
TEST_00394,0.9999803304672241,1.966251693374943e-05
TEST_00395,1.4225880535814234e-23,1.0
TEST_00396,1.64189418683236e-06,0.9999983310699463
TEST_00397,0.999961256980896,3.8796835724497214e-05
TEST_00398,6.059955313462097e-34,1.0
TEST_00399,0.4793863892555237,0.5206136107444763
TEST_00400,1.413099851550174e-25,1.0
TEST_00401,5.314153602946391e-19,1.0
TEST_00402,9.6210985929831e-29,1.0
TEST_00403,0.00015398349205497652,0.9998459815979004
TEST_00404,0.08569052070379257,0.9143094420433044
TEST_00405,0.9992788434028625,0.0007212256314232945
TEST_00406,1.0557726454862859e-05,0.99998939037323
TEST_00407,0.9882659316062927,0.011734040454030037
TEST_00408,1.9856161985524976e-28,1.0
TEST_00409,4.512735014656295e-25,1.0
TEST_00410,1.4399846264194196e-21,1.0
TEST_00411,5.203708484875483e-31,1.0
TEST_00412,9.004362468319205e-13,1.0
TEST_00413,0.9998598098754883,0.0001401464396622032
TEST_00414,5.5581235600122465e-28,1.0
TEST_00415,2.2259626160171027e-16,1.0
TEST_00416,2.3701781861279633e-29,1.0
TEST_00417,2.1926799265159502e-10,1.0
TEST_00418,1.473521962225277e-07,0.9999998807907104
TEST_00419,3.755269441550327e-19,1.0
TEST_00420,4.8317959901284254e-30,1.0
TEST_00421,1.596959480789841e-30,1.0
TEST_00422,2.133214361177329e-14,1.0
TEST_00423,1.159135081252316e-06,0.9999988079071045
TEST_00424,3.316817310405895e-05,0.9999668598175049
TEST_00425,5.076574716156301e-09,1.0
TEST_00426,1.0094570370711153e-06,0.9999990463256836
TEST_00427,4.325817481998229e-12,1.0
TEST_00428,2.4583386774233648e-24,1.0
TEST_00429,1.0384205495483911e-07,0.9999998807907104
TEST_00430,9.278486423625054e-09,1.0
TEST_00431,0.6001525521278381,0.39984750747680664
TEST_00432,1.4100911549519424e-08,1.0
TEST_00433,1.9263125679145017e-18,1.0
TEST_00434,1.0075142578957132e-19,1.0
TEST_00435,2.964506418123847e-10,1.0
TEST_00436,0.00020667001081164926,0.9997933506965637
TEST_00437,1.5467092667406646e-13,1.0
TEST_00438,8.422278369835112e-06,0.9999915361404419
TEST_00439,1.3789266972707992e-07,0.9999998807907104
TEST_00440,6.304747685254179e-26,1.0
TEST_00441,1.035660917802952e-34,1.0
TEST_00442,4.4087077738508285e-11,1.0
TEST_00443,8.167982740774144e-33,1.0
TEST_00444,1.7751963182874272e-20,1.0
TEST_00445,1.1830932284198625e-12,1.0
TEST_00446,5.068737313554394e-13,1.0
TEST_00447,9.072927014130983e-07,0.9999990463256836
TEST_00448,2.8684094487661793e-13,1.0
TEST_00449,0.00025984732201322913,0.9997401833534241
TEST_00450,0.9960228204727173,0.0039772107265889645
TEST_00451,4.3594702623524185e-16,1.0
TEST_00452,2.012448638722547e-15,1.0
TEST_00453,1.3946193990111367e-17,1.0
TEST_00454,7.24722081580259e-29,1.0
TEST_00455,8.721400598879155e-21,1.0
TEST_00456,5.7399006281797886e-27,1.0
TEST_00457,1.980445176741341e-06,0.9999979734420776
TEST_00458,2.3379085126173926e-11,1.0
TEST_00459,0.005404038820415735,0.9945959448814392
TEST_00460,0.00030300836078822613,0.9996969699859619
TEST_00461,4.84011834487319e-05,0.9999516010284424
TEST_00462,3.4656387125519164e-30,1.0
TEST_00463,8.595471042476737e-19,1.0
TEST_00464,8.501020602125209e-06,0.9999915361404419
TEST_00465,1.9290862310339385e-13,1.0
TEST_00466,0.8350580930709839,0.16494186222553253
TEST_00467,3.4837912557791568e-34,1.0
TEST_00468,8.920413083829329e-24,1.0
TEST_00469,0.00015127527876757085,0.9998487234115601
TEST_00470,3.759290191559248e-15,1.0
TEST_00471,1.523019998519783e-17,1.0
TEST_00472,0.9999967813491821,3.2082609777717153e-06
TEST_00473,5.1741295276075405e-11,1.0
TEST_00474,2.626939233109572e-32,1.0
TEST_00475,2.1650726255762788e-14,1.0
TEST_00476,2.7390567942833354e-16,1.0
TEST_00477,2.6538243157241083e-15,1.0
TEST_00478,2.051501461626561e-20,1.0
TEST_00479,0.001183553715236485,0.9988164901733398
TEST_00480,9.246266709369514e-16,1.0
TEST_00481,1.52706636940593e-13,1.0
TEST_00482,2.7164527571788e-11,1.0
TEST_00483,1.0997639213494645e-17,1.0
TEST_00484,8.20768943719227e-16,1.0
TEST_00485,2.2167330471223323e-10,1.0
TEST_00486,5.429990025982571e-36,1.0
TEST_00487,2.1471085164097078e-30,1.0
TEST_00488,0.9999866485595703,1.3329719877219759e-05
TEST_00489,1.9303904252865323e-08,1.0
TEST_00490,0.9799197316169739,0.020080219954252243
TEST_00491,1.9461397232379283e-15,1.0
TEST_00492,6.1473304509909895e-21,1.0
TEST_00493,0.00034705258440226316,0.9996529817581177
TEST_00494,9.122289966902572e-21,1.0
TEST_00495,3.908070559262855e-32,1.0
TEST_00496,9.985547093568538e-32,1.0
TEST_00497,3.8497891097222237e-08,1.0
TEST_00498,1.7429234002530557e-32,1.0
TEST_00499,2.309225132234286e-34,1.0
TEST_00500,2.3299545626187523e-10,1.0
TEST_00501,1.837088273745192e-40,1.0
TEST_00502,0.8543583750724792,0.14564168453216553
TEST_00503,1.9193374091504006e-25,1.0
TEST_00504,3.004390527933326e-30,1.0
TEST_00505,3.0039644105528396e-09,1.0
TEST_00506,3.489592108591731e-18,1.0
TEST_00507,2.2218339844535333e-21,1.0
TEST_00508,2.2008105560189506e-08,1.0
TEST_00509,0.00010857257439056411,0.9998914003372192
TEST_00510,4.514055463041046e-27,1.0
TEST_00511,7.870871682625824e-20,1.0
TEST_00512,1.897027016538582e-14,1.0
TEST_00513,3.6850448949962114e-16,1.0
TEST_00514,5.1888177863548476e-14,1.0
TEST_00515,1.5921209524094593e-06,0.9999984502792358
TEST_00516,1.829354514865916e-20,1.0
TEST_00517,3.4373166337818484e-31,1.0
TEST_00518,0.8948197960853577,0.10518021881580353
TEST_00519,6.05118021412757e-18,1.0
TEST_00520,4.162122274899788e-23,1.0
TEST_00521,1.7657531727467528e-14,1.0
TEST_00522,4.0588535310526197e-10,1.0
TEST_00523,2.500594650599535e-19,1.0
TEST_00524,1.1205842073168461e-29,1.0
TEST_00525,3.836367323115832e-27,1.0
TEST_00526,1.7769918818280354e-20,1.0
TEST_00527,8.951504423748702e-05,0.9999104738235474
TEST_00528,1.7373885441429593e-08,1.0
TEST_00529,2.5488638157143395e-40,1.0
TEST_00530,1.0984543353034781e-12,1.0
TEST_00531,1.7844232595265148e-20,1.0
TEST_00532,5.0694150255938115e-24,1.0
TEST_00533,1.0310771680899222e-10,1.0
TEST_00534,1.571939410235923e-12,1.0
TEST_00535,1.4935443893286756e-18,1.0
TEST_00536,7.566458744279192e-12,1.0
TEST_00537,2.3341137455545518e-32,1.0
TEST_00538,5.552246020104289e-23,1.0
TEST_00539,0.06878533214330673,0.9312146902084351
TEST_00540,1.993086698348634e-06,0.9999979734420776
TEST_00541,3.0340570056353044e-09,1.0
TEST_00542,0.9671023488044739,0.03289767727255821
TEST_00543,1.483914573669848e-23,1.0
TEST_00544,3.0577320189739687e-12,1.0
TEST_00545,0.9990512728691101,0.000948706700000912
TEST_00546,2.5484500289538843e-16,1.0
TEST_00547,2.1796457294956045e-17,1.0
TEST_00548,5.993615559418686e-08,0.9999998807907104
TEST_00549,6.416733032034026e-16,1.0
TEST_00550,7.79737185446571e-16,1.0
TEST_00551,2.918859305027608e-24,1.0
TEST_00552,7.406580604634849e-15,1.0
TEST_00553,1.0559095819928643e-09,1.0
TEST_00554,0.09735305607318878,0.9026469588279724
TEST_00555,4.593611822493992e-21,1.0
TEST_00556,2.0785618954470665e-26,1.0
TEST_00557,6.682338380414876e-07,0.9999992847442627
TEST_00558,5.313066154654447e-24,1.0
TEST_00559,9.098159825364429e-31,1.0
TEST_00560,1.9988044626015854e-14,1.0
TEST_00561,3.235106681240968e-13,1.0
TEST_00562,9.119550448111373e-19,1.0
TEST_00563,0.0028971158899366856,0.9971029162406921
TEST_00564,3.5288682984369735e-18,1.0
TEST_00565,9.692907276145567e-27,1.0
TEST_00566,0.9568337202072144,0.043166302144527435
TEST_00567,2.3055599701319933e-22,1.0
TEST_00568,2.068809171097964e-25,1.0
TEST_00569,1.020807758322917e-05,0.9999897480010986
TEST_00570,0.0001400602632202208,0.9998599290847778
TEST_00571,3.6228500448487466e-06,0.9999964237213135
TEST_00572,3.968154065713652e-20,1.0
TEST_00573,0.9827980399131775,0.017201930284500122
TEST_00574,3.062682196741662e-08,1.0
TEST_00575,1.4189044512911266e-28,1.0
TEST_00576,1.3002278055236345e-29,1.0
TEST_00577,0.00045820113155059516,0.9995418787002563
TEST_00578,5.3576177379e-06,0.9999946355819702
TEST_00579,7.545778306954481e-23,1.0
TEST_00580,4.155262939287141e-11,1.0
TEST_00581,0.00018428379553370178,0.9998157620429993
TEST_00582,1.9372778809096578e-18,1.0
TEST_00583,2.6548887396772754e-14,1.0
TEST_00584,6.437389683811023e-12,1.0
TEST_00585,0.0007310357759706676,0.9992689490318298
TEST_00586,8.580778333700228e-15,1.0
TEST_00587,3.017637473234913e-09,1.0
TEST_00588,0.9067400693893433,0.09325986355543137
TEST_00589,0.0009547199006192386,0.9990453124046326
TEST_00590,1.7283417064651266e-20,1.0
TEST_00591,4.214788143545281e-21,1.0
TEST_00592,6.345821220929415e-13,1.0
TEST_00593,9.393748187281314e-21,1.0
TEST_00594,5.366163824731581e-18,1.0
TEST_00595,8.209718460605586e-10,1.0
