id,fake,real
TEST_00102,0.7122284,0.25105113
TEST_00103,0.77646196,0.30208516
TEST_00104,0.808082,0.44443625
TEST_00105,0.69101214,0.68684727
TEST_00106,0.8264845,0.24303478
TEST_00107,0.78292674,0.27436748
TEST_00108,0.35037795,0.80927515
TEST_00109,0.73646814,0.4167553
TEST_00110,0.8696096,0.4265311
TEST_00111,0.80979997,0.64768136
TEST_00112,0.8303583,0.50956005
TEST_00113,0.5913991,0.43344557
TEST_00114,0.8677239,0.37049055
TEST_00115,0.8036032,0.53276294
TEST_00116,0.60517406,0.39972794
TEST_00117,0.78739077,0.61243963
TEST_00118,0.79144746,0.46828967
TEST_00119,0.6964699,0.23206952
TEST_00120,0.77579874,0.5412191
TEST_00121,0.6715828,0.5250112
TEST_00122,0.7059723,0.14919937
TEST_00123,0.6295882,0.79994327
TEST_00124,0.80600166,0.1948037
TEST_00125,0.80707264,0.6199607
TEST_00126,0.6217243,0.556228
TEST_00127,0.7615658,0.6958337
TEST_00128,0.8272343,0.28829968
TEST_00129,0.6798162,0.26147437
TEST_00130,0.8107042,0.55800056
TEST_00131,0.56597143,0.8681679
TEST_00132,0.7442851,0.16145368
TEST_00133,0.5839825,0.14534703
TEST_00134,0.40639126,0.7753618
TEST_00135,0.7346054,0.5333595
TEST_00136,0.8304493,0.32707983
TEST_00137,0.73046815,0.2140681
TEST_00138,0.79068226,0.5618159
TEST_00139,0.7102153,0.46794036
TEST_00140,0.878677,0.20478953
TEST_00141,0.5897634,0.77327853
TEST_00142,0.719647,0.15501681
TEST_00143,0.7838546,0.30741152
TEST_00144,0.7602054,0.2052601
TEST_00145,0.86745954,0.31033298
TEST_00146,0.7075563,0.30429032
TEST_00147,0.8039709,0.43033835
TEST_00148,0.8301169,0.4529171
TEST_00149,0.7550015,0.21945207
TEST_00150,0.89507645,0.37867045
TEST_00151,0.82886976,0.60622865
TEST_00152,0.55026454,0.6592589
TEST_00153,0.8953473,0.3983852
TEST_00154,0.7123103,0.2685221
TEST_00155,0.8090276,0.5128944
TEST_00156,0.7014353,0.7151031
TEST_00157,0.6837113,0.3064947
TEST_00158,0.6039805,0.3383537
TEST_00159,0.6821368,0.40663168
TEST_00160,0.86376673,0.606469
TEST_00161,0.84272116,0.109547436
TEST_00162,0.72368115,0.523321
TEST_00163,0.6625253,0.2086514
TEST_00164,0.57733893,0.48533607
TEST_00165,0.7300091,0.4468981
TEST_00166,0.66728806,0.6352469
TEST_00167,0.8403266,0.56857
TEST_00168,0.56417227,0.45304674
TEST_00169,0.6852946,0.74933016
TEST_00170,0.39883667,0.74855024
TEST_00171,0.74295753,0.6562301
TEST_00172,0.81539315,0.33604398
TEST_00173,0.7025479,0.66837496
TEST_00174,0.83057886,0.4274782
TEST_00175,0.85355484,0.20168094
TEST_00176,0.8025986,0.40443274
TEST_00177,0.7090096,0.14968014
TEST_00178,0.7297357,0.45816475
TEST_00179,0.7491366,0.49034914
TEST_00180,0.5964194,0.43942633
TEST_00181,0.79559386,0.13976705
TEST_00182,0.50627023,0.56137884
TEST_00183,0.7169107,0.44293725
TEST_00184,0.7781351,0.3389526
TEST_00185,0.5938623,0.7202522
TEST_00186,0.8513221,0.55101585
TEST_00187,0.5949137,0.58530205
TEST_00188,0.76593053,0.6393905
TEST_00189,0.5789679,0.5488675
TEST_00190,0.78927505,0.33109936
TEST_00191,0.46312943,0.41431224
TEST_00192,0.8336974,0.49143064
TEST_00193,0.6985464,0.68994457
TEST_00194,0.9029648,0.27590892
TEST_00195,0.79558676,0.50139976
TEST_00196,0.73991084,0.6402637
TEST_00197,0.67849016,0.5522534
TEST_00198,0.81478393,0.4970343
TEST_00199,0.657316,0.65004516
TEST_00200,0.6422051,0.78599024
TEST_00201,0.6448709,0.5413782
TEST_00202,0.8530336,0.31193897
TEST_00203,0.6389665,0.11464667
TEST_00204,0.5705517,0.7603715
TEST_00205,0.73089355,0.39199668
TEST_00206,0.79792386,0.6878157
TEST_00207,0.65979236,0.63868195
TEST_00208,0.6529775,0.54735625
TEST_00209,0.5773541,0.5625945
TEST_00210,0.7712536,0.542256
TEST_00211,0.5792016,0.31156105
TEST_00212,0.678609,0.31505018
TEST_00213,0.7309971,0.7078962
TEST_00214,0.8054603,0.49517515
TEST_00215,0.70601207,0.23402561
TEST_00216,0.69341123,0.7525824
TEST_00217,0.76470155,0.47080535
TEST_00218,0.7411261,0.61826265
TEST_00219,0.78516436,0.2553515
TEST_00220,0.9019411,0.2114011
TEST_00221,0.47167033,0.43195724
TEST_00222,0.6888013,0.65885407
TEST_00223,0.8020974,0.6053852
TEST_00224,0.70396036,0.13602859
TEST_00225,0.77610344,0.45750666
TEST_00226,0.53892255,0.3954546
TEST_00227,0.87990505,0.36296973
TEST_00228,0.6533665,0.68933094
TEST_00229,0.7662082,0.22264424
TEST_00230,0.79083115,0.47952878
TEST_00231,0.7493135,0.16877177
TEST_00232,0.8503907,0.21536243
TEST_00233,0.5461827,0.74362093
TEST_00234,0.8062053,0.41998208
TEST_00235,0.74159855,0.43685102
TEST_00236,0.76147574,0.6226052
TEST_00237,0.79157114,0.6589861
TEST_00238,0.7985911,0.6179295
TEST_00239,0.67800397,0.3111345
TEST_00240,0.6532357,0.75515676
TEST_00241,0.88307506,0.22234304
TEST_00242,0.8819021,0.13759334
TEST_00243,0.84710705,0.51488215
TEST_00244,0.76460886,0.71978503
TEST_00245,0.85884756,0.5713373
TEST_00246,0.80148506,0.6413139
TEST_00247,0.73324364,0.1826832
TEST_00248,0.68748015,0.3861601
TEST_00249,0.76550233,0.19605285
TEST_00250,0.78178734,0.70760214
TEST_00251,0.6426093,0.24468362
TEST_00252,0.55047375,0.71110505
TEST_00253,0.7682254,0.1530358
TEST_00254,0.75058085,0.55701673
TEST_00255,0.3556294,0.490538
TEST_00256,0.82757694,0.64151436
TEST_00257,0.2772174,0.94579643
TEST_00258,0.7474194,0.44171408
TEST_00259,0.7461689,0.62850714
TEST_00260,0.8141082,0.27096343
TEST_00261,0.8161979,0.51459205
TEST_00262,0.59284866,0.62702405
TEST_00263,0.7543883,0.7835453
TEST_00264,0.62056655,0.45706075
TEST_00265,0.6239023,0.20120889
TEST_00266,0.76723915,0.28781807
TEST_00267,0.6613587,0.13602859
TEST_00268,0.5684355,0.7047439
TEST_00269,0.75596905,0.6682807
TEST_00270,0.4780254,0.63994795
TEST_00271,0.7090081,0.28113213
TEST_00272,0.57733893,0.43948
TEST_00273,0.71886456,0.4829589
TEST_00274,0.87858397,0.45404634
TEST_00275,0.6241854,0.26029146
TEST_00276,0.78341234,0.7228603
TEST_00277,0.7751587,0.6367431
TEST_00278,0.7914105,0.3124628
TEST_00279,0.67688084,0.6829924
TEST_00280,0.4691459,0.7508655
TEST_00281,0.792943,0.61728543
TEST_00282,0.63486403,0.41718858
TEST_00283,0.8516624,0.5040831
TEST_00284,0.88063955,0.6752988
TEST_00285,0.89213616,0.3005415
TEST_00286,0.774558,0.43611312
TEST_00287,0.57186586,0.63882864
TEST_00288,0.86782926,0.48190263
TEST_00289,0.6888946,0.8697151
TEST_00290,0.5661695,0.8246119
TEST_00291,0.59892154,0.29704678
TEST_00292,0.67914647,0.10116543
TEST_00293,0.7719796,0.70071965
TEST_00294,0.8485142,0.517754
TEST_00295,0.5648476,0.3984436
TEST_00296,0.69712174,0.48777407
TEST_00297,0.8236902,0.69442004
TEST_00298,0.80715597,0.6906825
TEST_00299,0.6354667,0.37870306
TEST_00300,0.58468884,0.67237335
TEST_00301,0.86750495,0.12345643
TEST_00302,0.7306413,0.57772297
TEST_00303,0.8808275,0.6998489
TEST_00304,0.7802656,0.2944215
TEST_00305,0.84335715,0.58656096
TEST_00306,0.64396465,0.5087136
TEST_00307,0.86075824,0.5661785
TEST_00308,0.8411801,0.379716
TEST_00309,0.8749155,0.3189495
TEST_00310,0.5938755,0.4095504
TEST_00311,0.8066605,0.38046542
TEST_00312,0.7649084,0.13012435
TEST_00313,0.5216506,0.8453682
TEST_00314,0.74961185,0.38990644
TEST_00315,0.8096546,0.09809196
TEST_00316,0.71694356,0.57152146
TEST_00317,0.7761808,0.1593752
TEST_00318,0.85960126,0.35641375
TEST_00319,0.78717244,0.4968323
TEST_00320,0.8245229,0.34525412
TEST_00321,0.8113447,0.63175005
TEST_00322,0.7363929,0.46831393
TEST_00323,0.76167786,0.37218335
TEST_00324,0.64530814,0.33598474
TEST_00325,0.4134694,0.32326746
TEST_00326,0.721383,0.45372728
TEST_00327,0.75045377,0.22170287
TEST_00328,0.7115866,0.43865925
TEST_00329,0.4580388,0.63387233
TEST_00330,0.5265657,0.6018413
TEST_00331,0.6745266,0.49229962
TEST_00332,0.7791933,0.35483032
TEST_00333,0.7813143,0.31608117
TEST_00334,0.7284698,0.42580417
TEST_00335,0.80434555,0.53474367
TEST_00336,0.5205043,0.15535869
TEST_00337,0.8116509,0.6027824
TEST_00338,0.80224234,0.1601963
TEST_00339,0.8552025,0.4664676
TEST_00340,0.30592185,0.7840541
TEST_00341,0.900332,0.19213301
TEST_00342,0.8539336,0.35202527
TEST_00343,0.7843186,0.68406814
TEST_00344,0.40175965,0.6098539
TEST_00345,0.858916,0.17343211
TEST_00346,0.7068913,0.48855382
TEST_00347,0.7606409,0.35937682
TEST_00348,0.6682847,0.40588528
TEST_00349,0.8086874,0.2570938
TEST_00350,0.68924725,0.37788633
TEST_00351,0.7523417,0.49032652
TEST_00352,0.72892076,0.3084987
TEST_00353,0.6841027,0.48174
TEST_00354,0.69482136,0.2778307
TEST_00355,0.346973,0.6464908
TEST_00356,0.8189741,0.59819156
TEST_00357,0.74780345,0.5070103
TEST_00358,0.8406838,0.48337692
TEST_00359,0.8010192,0.48191562
TEST_00360,0.7999055,0.45284864
TEST_00361,0.5887295,0.58121866
TEST_00362,0.80653137,0.29489708
TEST_00363,0.5579172,0.8034531
TEST_00364,0.7702387,0.58488625
TEST_00365,0.5822931,0.48378348
TEST_00366,0.78263867,0.1976375
TEST_00367,0.74820995,0.37768787
TEST_00368,0.66196483,0.30171195
TEST_00369,0.82332057,0.5983984
TEST_00370,0.7519298,0.5672162
TEST_00371,0.69868666,0.6465148
TEST_00372,0.7102003,0.5532444
TEST_00373,0.8569092,0.49675238
TEST_00374,0.75080854,0.6469627
TEST_00375,0.6169139,0.49558237
TEST_00376,0.60353094,0.8145376
TEST_00377,0.7588958,0.5694359
TEST_00378,0.859273,0.3028283
TEST_00379,0.7695979,0.6068575
TEST_00380,0.82618886,0.61465245
TEST_00381,0.7400743,0.52362704
TEST_00382,0.82552135,0.3102871
TEST_00383,0.7164891,0.44178537
TEST_00384,0.82540214,0.41644192
TEST_00385,0.77315044,0.5874429
TEST_00386,0.64479625,0.7357596
TEST_00387,0.7946988,0.60643584
TEST_00388,0.7194117,0.44986063
TEST_00389,0.55585074,0.39809868
TEST_00390,0.6706829,0.18917069
TEST_00391,0.8369184,0.38431138
TEST_00392,0.7066501,0.69686055
TEST_00393,0.6472598,0.4324756
TEST_00394,0.79570353,0.2960304
TEST_00395,0.76972926,0.17509565
TEST_00396,0.5175003,0.6884751
TEST_00397,0.8425127,0.5269747
TEST_00398,0.8408604,0.108502
TEST_00399,0.7981363,0.3352354
TEST_00400,0.6345945,0.25157955
TEST_00401,0.4515578,0.6706118
TEST_00402,0.55822515,0.16736038
TEST_00403,0.88912755,0.24004899
TEST_00404,0.41722405,0.5229401
TEST_00405,0.54824895,0.7246058
TEST_00406,0.79657394,0.5737028
TEST_00407,0.83322394,0.4790965
TEST_00408,0.61137676,0.2298994
TEST_00409,0.70868874,0.730273
TEST_00410,0.7383316,0.23284425
TEST_00411,0.8104047,0.24019305
TEST_00412,0.7716218,0.5338253
TEST_00413,0.81889254,0.64660007
TEST_00414,0.6849254,0.2481011
TEST_00415,0.7781824,0.6571856
TEST_00416,0.8771632,0.5539
TEST_00417,0.7057108,0.232089
TEST_00418,0.7424831,0.8230043
TEST_00419,0.80293155,0.51362824
TEST_00420,0.80439764,0.21167567
TEST_00421,0.74478436,0.22620554
TEST_00422,0.774491,0.36224133
TEST_00423,0.6879474,0.77221656
TEST_00424,0.71499324,0.60066926
TEST_00425,0.8139482,0.40177053
TEST_00426,0.7821459,0.5969509
TEST_00427,0.6720038,0.7059315
TEST_00428,0.6906366,0.3804927
TEST_00429,0.5577999,0.57830435
TEST_00430,0.81922513,0.568129
TEST_00431,0.6342818,0.50439155
TEST_00432,0.6676663,0.70740813
TEST_00433,0.7975603,0.48806095
TEST_00434,0.83624184,0.5528623
TEST_00435,0.8162565,0.36382848
TEST_00436,0.7201718,0.3902314
TEST_00437,0.89921254,0.51725036
TEST_00438,0.7446521,0.6715242
TEST_00439,0.64129823,0.6472935
TEST_00440,0.63183683,0.3274772
TEST_00441,0.8603375,0.49749762
TEST_00442,0.76148033,0.5703622
TEST_00443,0.8242935,0.13393183
TEST_00444,0.35355258,0.8923309
TEST_00445,0.744544,0.7047583
TEST_00446,0.7673288,0.68719244
TEST_00447,0.6852526,0.6208152
TEST_00448,0.84478647,0.35999915
TEST_00449,0.78015536,0.5972552
TEST_00450,0.6494607,0.54411364
TEST_00451,0.85403323,0.41395333
TEST_00452,0.5615927,0.60351235
TEST_00453,0.62693524,0.83365273
TEST_00454,0.5554104,0.3281147
TEST_00455,0.6909609,0.44398987
TEST_00456,0.7525236,0.21727543
TEST_00457,0.77304846,0.48048759
TEST_00458,0.2998036,0.77230567
TEST_00459,0.89322937,0.12205406
TEST_00460,0.8140201,0.5261767
TEST_00461,0.85413575,0.5474086
TEST_00462,0.39499027,0.3554364
TEST_00463,0.8255856,0.40388215
TEST_00464,0.4767402,0.8063516
TEST_00465,0.5094187,0.6655567
TEST_00466,0.6058091,0.7601809
TEST_00467,0.6343643,0.47327605
TEST_00468,0.3774676,0.9171725
TEST_00469,0.72419095,0.3092985
TEST_00470,0.66667056,0.6349718
TEST_00471,0.24930087,0.39738107
TEST_00472,0.6792742,0.4683265
TEST_00473,0.7841186,0.63668483
TEST_00474,0.73971343,0.17411357
TEST_00475,0.8700267,0.6182157
TEST_00476,0.6283606,0.6018984
TEST_00477,0.7989554,0.5142211
TEST_00478,0.68679315,0.35518947
TEST_00479,0.6968005,0.6901638
TEST_00480,0.7863624,0.53335196
TEST_00481,0.8017431,0.4520715
TEST_00482,0.8741072,0.54197633
TEST_00483,0.7757006,0.5625067
TEST_00484,0.8560492,0.46677908
TEST_00485,0.7971054,0.6655474
TEST_00486,0.7323886,0.45653343
TEST_00487,0.8762456,0.31552386
TEST_00488,0.7143571,0.5109982
TEST_00489,0.3768759,0.7553033
TEST_00490,0.7437989,0.8185399
TEST_00491,0.8001835,0.40540698
TEST_00492,0.7338886,0.34734336
TEST_00493,0.7780663,0.33643946
TEST_00494,0.7573301,0.51354593
TEST_00495,0.73799413,0.104864605
TEST_00496,0.7838666,0.27133086
TEST_00497,0.37003002,0.74668187
TEST_00498,0.8909925,0.40557888
TEST_00499,0.7990742,0.27891046
TEST_00500,0.8319002,0.33487678
TEST_00501,0.7680101,0.442702
TEST_00502,0.8405319,0.23711057
TEST_00503,0.7438397,0.30272323
TEST_00504,0.56039643,0.75351
TEST_00505,0.5847962,0.53401774
TEST_00506,0.83589214,0.46311513
TEST_00507,0.7456038,0.48087236
TEST_00508,0.80418116,0.31132108
TEST_00509,0.83276767,0.5514955
TEST_00510,0.8627901,0.16075495
TEST_00511,0.87655723,0.2682669
TEST_00512,0.77034605,0.50161296
TEST_00513,0.767401,0.39326248
TEST_00514,0.8301169,0.5077076
TEST_00515,0.79205936,0.4645882
TEST_00516,0.7002194,0.6434124
TEST_00517,0.4209746,0.79621655
TEST_00518,0.7572732,0.5448552
TEST_00519,0.7364725,0.5883806
TEST_00520,0.25384042,0.8946461
TEST_00521,0.8275083,0.2814188
TEST_00522,0.7760419,0.49846923
TEST_00523,0.62014854,0.46297577
TEST_00524,0.7959876,0.16006902
TEST_00525,0.5154727,0.53302944
TEST_00526,0.4897593,0.706294
TEST_00527,0.86378425,0.37177885
TEST_00528,0.79498196,0.527671
TEST_00529,0.7947329,0.10925146
TEST_00530,0.66158074,0.40627924
TEST_00531,0.9063063,0.25052387
TEST_00532,0.87643385,0.22810939
TEST_00533,0.8027057,0.42394122
TEST_00534,0.82533246,0.30564964
TEST_00535,0.5563959,0.9436171
TEST_00536,0.8072941,0.49952713
TEST_00537,0.88004625,0.44275415
TEST_00538,0.7344854,0.5522669
TEST_00539,0.71351296,0.5107658
TEST_00540,0.2367696,0.6913319
TEST_00541,0.7936124,0.5661699
TEST_00542,0.7755492,0.7091972
TEST_00543,0.8055555,0.4969391
TEST_00544,0.8129661,0.4602975
TEST_00545,0.7984088,0.5126259
TEST_00546,0.6650875,0.24982312
TEST_00547,0.7278048,0.6760515
TEST_00548,0.83129376,0.5334446
TEST_00549,0.7479362,0.52534616
TEST_00550,0.89444876,0.5138676
TEST_00551,0.5067845,0.4206891
TEST_00552,0.8190266,0.6006612
TEST_00553,0.6539619,0.7125573
TEST_00554,0.794265,0.52135783
TEST_00555,0.7973566,0.21596101
TEST_00556,0.775694,0.4575201
TEST_00557,0.8476043,0.4750794
TEST_00558,0.7422838,0.53627104
TEST_00559,0.7850087,0.5350448
TEST_00560,0.8737611,0.3868299
TEST_00561,0.8507145,0.57006013
TEST_00562,0.8446929,0.60500926
TEST_00563,0.8604435,0.35048586
TEST_00564,0.70661724,0.41798905
TEST_00565,0.8473159,0.44833538
TEST_00566,0.71363735,0.45716742
TEST_00567,0.868043,0.49612948
TEST_00568,0.7313875,0.31075427
TEST_00569,0.64923817,0.65256935
TEST_00570,0.5862831,0.77434486
TEST_00571,0.613731,0.7551197
TEST_00572,0.6206952,0.33168963
TEST_00573,0.7114383,0.4513181
TEST_00574,0.66013384,0.5363046
TEST_00575,0.7637904,0.2897463
TEST_00576,0.8833319,0.25002515
TEST_00577,0.74509203,0.25837123
TEST_00578,0.8214946,0.5143863
TEST_00579,0.69257534,0.31868204
TEST_00580,0.5332495,0.55748254
TEST_00581,0.82076997,0.6289772
TEST_00582,0.86749905,0.38428837
TEST_00583,0.8133354,0.53894806
TEST_00584,0.81895447,0.34860536
TEST_00585,0.5564703,0.53645104
TEST_00586,0.85261416,0.6214197
TEST_00587,0.6661104,0.5076613
TEST_00588,0.52993995,0.5115927
TEST_00589,0.8691243,0.2581734
TEST_00590,0.827567,0.5571109
TEST_00591,0.8568702,0.24401622
TEST_00592,0.57840496,0.7034859
TEST_00593,0.79571944,0.36238262
TEST_00594,0.7510792,0.39455473
TEST_00595,0.7976406,0.65912193
TEST_00596,0.78546786,0.4818082
TEST_00597,0.8653227,0.3331023
TEST_00598,0.71721184,0.6849309
TEST_00599,0.7862647,0.23374863
TEST_00600,0.80842745,0.5392507
TEST_00601,0.45997974,0.7559447
TEST_00602,0.4758917,0.64241797
TEST_00603,0.7774218,0.49581882
TEST_00604,0.8412022,0.50710505
TEST_00605,0.6091147,0.5833916
TEST_00606,0.78612715,0.72510576
TEST_00607,0.4867112,0.9280691
TEST_00608,0.8402186,0.38116828
TEST_00609,0.81987226,0.2244228
TEST_00610,0.8115285,0.53758055
TEST_00611,0.8345792,0.41840488
TEST_00612,0.70624757,0.55010796
TEST_00613,0.71485764,0.7408863
TEST_00614,0.6447145,0.49106684
TEST_00615,0.6752312,0.50981003
TEST_00616,0.78427494,0.35027748
TEST_00617,0.73453516,0.4539118
TEST_00618,0.73523355,0.44082338
TEST_00619,0.7993319,0.56558084
TEST_00620,0.7067242,0.7947992
TEST_00621,0.8358151,0.31467405
TEST_00622,0.83781254,0.41500634
TEST_00623,0.70243984,0.6457876
TEST_00624,0.74546117,0.2561925
TEST_00625,0.7170058,0.5459508
TEST_00626,0.7822193,0.31940717
TEST_00627,0.7866756,0.33329883
TEST_00628,0.7049791,0.28331405
TEST_00629,0.7154202,0.341654
TEST_00630,0.7379949,0.40979552
TEST_00631,0.82646483,0.29390398
TEST_00632,0.38509116,0.3961334
TEST_00633,0.767679,0.2714077
TEST_00634,0.7542344,0.7143227
TEST_00635,0.5028226,0.5617187
TEST_00636,0.6785782,0.75313747
TEST_00637,0.7946271,0.50513005
TEST_00638,0.7815043,0.19491155
TEST_00639,0.36076102,0.73502004
TEST_00640,0.53014684,0.47082448
TEST_00641,0.73333675,0.41708538
TEST_00642,0.71480685,0.31263512
TEST_00643,0.80166006,0.5564535
TEST_00644,0.71380955,0.45408562
TEST_00645,0.7484704,0.58609796
TEST_00646,0.85363907,0.24625784
TEST_00647,0.862163,0.59318787
TEST_00648,0.86829835,0.66632783
TEST_00649,0.85743654,0.19218445
TEST_00650,0.6909005,0.6971303
TEST_00651,0.87915033,0.46359968
TEST_00652,0.60155964,0.63353074
TEST_00653,0.86203736,0.6580363
TEST_00654,0.84525675,0.5941898
TEST_00655,0.89409065,0.39106575
TEST_00656,0.6198909,0.30634937
TEST_00657,0.6864494,0.40473014
TEST_00658,0.88764936,0.5670138
TEST_00659,0.8436344,0.35269052
TEST_00660,0.65349215,0.3792889
TEST_00661,0.84282976,0.39291802
TEST_00662,0.5690416,0.77540827
TEST_00663,0.76440674,0.50650513
TEST_00664,0.7499544,0.3773083
TEST_00665,0.6457818,0.3676638
TEST_00666,0.41749722,0.5791775
TEST_00667,0.56792706,0.72760427
TEST_00668,0.7627293,0.3595426
TEST_00669,0.754019,0.6199607
TEST_00670,0.81871986,0.62897474
TEST_00671,0.83913743,0.34786826
TEST_00672,0.9007073,0.39802366
TEST_00673,0.51070184,0.28062463
TEST_00674,0.85693014,0.3764363
TEST_00675,0.8578263,0.6784873
TEST_00676,0.6163136,0.7248165
TEST_00677,0.7920934,0.5574136
TEST_00678,0.8092481,0.52976614
TEST_00679,0.9057578,0.5102134
TEST_00680,0.62986654,0.6129624
TEST_00681,0.86490345,0.12790799
TEST_00682,0.72822577,0.6354231
TEST_00683,0.7993275,0.550003
TEST_00684,0.739904,0.2783536
TEST_00685,0.5239455,0.38999617
TEST_00686,0.8027731,0.27911097
TEST_00687,0.59416896,0.79910576
TEST_00688,0.9025238,0.3627904
TEST_00689,0.714231,0.7580261
TEST_00690,0.8535665,0.30234033
TEST_00691,0.68557227,0.4706309
TEST_00692,0.7916642,0.52085465
TEST_00693,0.5868553,0.28475624
TEST_00694,0.57129645,0.6550061
TEST_00695,0.8392226,0.32579064
TEST_00696,0.80148,0.43443087
TEST_00697,0.7069437,0.50087726
TEST_00698,0.8201295,0.46618953
TEST_00699,0.91532314,0.36847103
TEST_00700,0.8563633,0.3499013
TEST_00701,0.45294195,0.62066275
TEST_00702,0.72810704,0.35701612
TEST_00703,0.7472498,0.600143
TEST_00704,0.69740057,0.37387347
TEST_00705,0.77760684,0.5674259
TEST_00706,0.7753148,0.6706805
TEST_00707,0.69886976,0.33503988
TEST_00708,0.83938843,0.6542034
TEST_00709,0.8221611,0.55971146
TEST_00710,0.6968032,0.620647
TEST_00711,0.8479911,0.5577634
TEST_00712,0.6707686,0.50870496
TEST_00713,0.770166,0.50024706
TEST_00714,0.7060267,0.46730942
TEST_00715,0.79607505,0.27277383
TEST_00716,0.60745996,0.44532725
TEST_00717,0.8675788,0.5207957
TEST_00718,0.80532503,0.15002604
TEST_00719,0.6693339,0.52243155
TEST_00720,0.8227235,0.5877601
TEST_00721,0.72057474,0.46943322
TEST_00722,0.8608493,0.22005922
TEST_00723,0.92126155,0.39754522
TEST_00724,0.7177573,0.77315885
TEST_00725,0.8443008,0.55068606
TEST_00726,0.43096298,0.43823928
TEST_00727,0.608797,0.17751446
TEST_00728,0.7498477,0.7745892
TEST_00729,0.8153174,0.34885055
TEST_00730,0.7397119,0.47819567
TEST_00731,0.7089834,0.778187
TEST_00732,0.8582769,0.31127948
TEST_00733,0.7828434,0.46635422
TEST_00734,0.5685046,0.5320644
TEST_00735,0.82107246,0.43337247
TEST_00736,0.8329554,0.57655287
TEST_00737,0.85637313,0.331709
TEST_00738,0.84405655,0.22793669
